"year","month","pitcher_throws","bat_side","pitch_type","release_speed","plate_speed","hit_exit_speed","hit_spinrate","hit_vertical_angle","hit_bearing","hit_distance","event_result"
2016,9,"L","L","FF",82.5858490447998,77.0029907226562,74.9010467529297,2666.76635742188,8.24689292907715,-11.7720508575439,100.951080322266,"field_out"
2016,4,"R","L","FT",94.9268428039551,87.8934097290039,94.7843704223633,2757.49438476562,35.7683410644531,35.4172325134277,355.277770996094,"single"
2016,10,"R","L","FF",91.9964156799316,84.070930480957,92.9128799438477,4522.28173828125,31.7855949401855,-22.7177906036377,363.875183105469,"double"
2016,8,"L","R","FT",90.4714480285645,82.4221649169922,101.222496032715,4098.8828125,42.2536697387695,2.1386604309082,364.109039306641,"field_out"
2016,4,"R","L","FF",91.8993334960938,84.1233444213867,96.0650787353516,2072.4541015625,26.1761989593506,-14.6834135055542,368.820434570312,"field_out"
2016,7,"R","R","FF",86.1704440002441,79.1012191772461,94.1577987670898,598.214050292969,13.0788345336914,-1.02859830856323,248.157821655273,"single"
2016,6,"R","R","FT",92.7405216369629,85.3285903930664,117.753524780273,1020.54992675781,3.89535713195801,-20.1999015808105,105.686264038086,"field_out"
2016,9,"L","R","FF",94.2320011901856,87.1570663452148,101.141632080078,2398.654296875,23.1259441375732,-10.8187341690063,407.078277587891,"double"
2016,4,"R","L","FF",91.7055229492188,85.9498291015625,95.702751159668,NA,-14.1909284591675,19.4129753112793,11.2798881530762,"field_out"
2016,6,"R","L","FF",95.8865921325684,88.5229263305664,96.4959945678711,3543.49877929688,25.3046607971191,-45.9323616027832,333.285583496094,"double"
2016,8,"R","L","FT",93.7621687927246,87.1070098876953,96.5853271484375,1435.18176269531,18.8528022766113,-7.94734573364258,315.82958984375,"field_out"
2016,7,"R","L","FF",96.6093751831055,89.0503692626953,96.3854293823242,NA,-7.22356462478638,-43.666633605957,15.211012840271,"double"
2016,9,"R","L","FT",94.0642589111328,86.0272369384766,83.3085479736328,NA,-20.9267444610596,-35.7231521606445,9.42280387878418,"field_out"
2018,7,"L","R","FF",98.7501887512207,90.6120986938477,104.288078308105,2391.94702148438,16.8011341094971,-36.9969177246094,292.840179443359,"double"
2018,3,"L","R","FT",96.8577053527832,89.2135925292969,NA,NA,NA,NA,NA,"single"
2018,5,"L","R","FT",93.2555390319824,86.4175338745117,95.2962799072266,1901.27844238281,9.53733253479004,16.1238536834717,182.173263549805,"field_out"
2018,4,"L","L","FF",91.6378182983399,84.5484313964844,78.9043502807617,1038.4365234375,13.4772901535034,-12.0335359573364,180.269195556641,"field_out"
2018,5,"R","L","FF",89.8376405029297,82.9174118041992,88.5094909667969,2669.4111328125,33.5100402832031,44.1620864868164,334.383056640625,"double"
2018,5,"R","R","FF",92.1490061035156,85.7377395629883,60.5392036437988,714.147827148438,3.44680595397949,-14.0568704605103,67.7849655151367,"field_out"
2018,9,"L","R","FT",89.2306817321777,83.8292770385742,80.5954818725586,NA,-23.9607925415039,-10.4878330230713,5.16427850723267,"field_out"
2018,6,"R","R","FF",91.9780690307617,84.1251907348633,93.5832748413086,5211.841796875,43.0102272033691,42.257511138916,318.461364746094,"sac_fly"
2018,9,"R","L","FF",94.616989440918,88.4631423950195,90.0355072021484,NA,-21.2518405914307,16.8890380859375,5.13696432113647,"field_out"
2018,4,"R","R","FF",90.8901429138184,83.8319931030273,92.2978057861328,1328.37878417969,24.7624797821045,19.5339775085449,311.902252197266,"field_out"
2018,5,"R","L","FF",91.3510361328125,84.2262496948242,104.779190063477,NA,-1.3182784318924,22.4383983612061,32.3242263793945,"field_out"
2018,5,"R","L","FF",95.2047690429688,87.6455535888672,NA,NA,NA,NA,NA,"field_out"
2018,4,"R","L","FF",94.3281051635742,86.7533187866211,80.46875,3760.30346679688,36.5155334472656,6.0375452041626,267.612762451172,"field_out"
2018,6,"R","L","FT",92.1540948791504,85.0825881958008,93.0094451904297,4728.7978515625,42.1662330627441,-28.4575424194336,317.830871582031,"field_out"
2018,8,"L","L","FT",89.9709789123535,84.1239624023438,86.0785751342773,NA,-13.5402307510376,4.74819707870483,9.21877002716064,"field_out"
2018,8,"L","R","FF",89.9328807373047,81.9846878051758,74.8242797851562,5782.45166015625,52.704174041748,35.2601699829102,197.343719482422,"single"
2018,3,"R","R","FF",91.6360179748535,84.1984024047852,96.8383331298828,1736.72021484375,19.074405670166,4.44052457809448,336.760955810547,"field_out"
2018,7,"L","R","FT",92.3194956970215,85.8965225219727,85.6601257324219,1907.11645507812,11.998143196106,48.7694549560547,219.994689941406,"pickoff_caught_stealing_2b"
2018,9,"R","R","FF",93.8978694763184,86.7986068725586,NA,NA,NA,NA,NA,"field_out"
2018,6,"L","R","FF",91.6292121276855,85.0309600830078,NA,NA,NA,NA,NA,"hit_by_pitch"
2018,8,"R","R","FF",96.5394435424805,89.6973342895508,100.791091918945,3801.48779296875,42.9223251342773,-7.66750717163086,342.696166992188,"field_out"
2018,9,"R","L","FT",93.9630245361328,87.1482772827148,92.017219543457,4490.87255859375,46.7461395263672,21.1908416748047,286.574615478516,"field_out"
2018,6,"L","R","FF",92.8445865783691,86.4854507446289,83.9068908691406,4479.1435546875,57.8512268066406,25.4807643890381,196.270126342773,"field_out"
2018,9,"R","R","FF",86.9551717071533,80.1283950805664,95.2273559570312,1078.24584960938,13.4828586578369,-18.5452117919922,248.000823974609,"single"
2015,9,"R","R","FT",93.1933706359863,86.1774673461914,80.4301681518555,NA,-44.5807571411133,-7.62340259552002,3.2106626033783,"force_out"
2015,7,"L","R","FF",94.1156982116699,87.2862243652344,112.44881439209,NA,-0.471500068902969,-9.12778949737549,35.8303871154785,"fielders_choice_out"
2015,5,"R","R","FF",94.736945098877,86.3788452148438,NA,NA,NA,NA,NA,"field_out"
2015,7,"R","L","FF",94.9969617614746,87.9064331054688,NA,NA,NA,NA,NA,"field_out"
2015,8,"R","R","FT",91.6714312744141,84.4132308959961,76.8952407836914,NA,30.2359275817871,13.829906463623,264.031555175781,"field_out"
2015,8,"L","L","FT",90.7837989501953,84.2210922241211,NA,NA,NA,NA,NA,"field_out"
2015,6,"R","L","FF",87.1739162139893,81.0862350463867,99.8434600830078,1855.59008789062,6.96870279312134,31.6557388305664,142.099792480469,"double"
2015,4,"L","L","FT",89.5249565734863,82.7816925048828,80.5446090698242,3362.56372070312,23.968713760376,-13.2926359176636,265.123291015625,"single"
2015,6,"R","R","FF",91.9785477294922,84.0263137817383,100.906150817871,2651.19165039062,28.1852416992188,-25.8925476074219,367.36669921875,"field_out"
2015,6,"R","L","FF",95.0835854187012,88.0798034667969,86.0336151123047,NA,-1.54520010948181,22.9765129089355,35.7851753234863,"single"
2015,9,"L","R","FF",90.6308547058105,83.534423828125,99.5331649780273,2008.75451660156,29.32080078125,-35.5078506469727,394.572082519531,"home_run"
2015,4,"L","L","FF",89.5055068359375,82.6837005615234,NA,NA,NA,NA,NA,"field_out"
2015,7,"L","L","FF",90.682241973877,83.483268737793,37.5637664794922,800.666687011719,37.3850593566895,-31.9680004119873,83.7530364990234,"field_out"
2015,6,"L","R","FT",89.6862052001953,83.2422256469727,93.2357482910156,NA,-3.31592631340027,38.4744834899902,31.9844665527344,"grounded_into_double_play"
2015,7,"R","R","FT",91.4904727478027,84.2160720825195,NA,NA,NA,NA,NA,"field_out"
2015,7,"R","R","FF",88.6235980834961,81.2117538452148,76.1701202392578,2992.66040039062,33.7940330505371,7.45594072341919,268.385711669922,"field_out"
2015,9,"R","R","FF",94.2591413269043,86.4201278686523,108.568061828613,796.798278808594,5.46066284179688,-14.7271337509155,128.737594604492,"single"
2015,5,"L","R","FF",91.052546661377,84.4960021972656,101.403999328613,1556.55383300781,5.19403696060181,-9.24820995330811,126.88671875,"single"
2015,5,"R","L","FT",94.0013204345703,87.0042037963867,71.9228820800781,2459.0791015625,18.9851989746094,-6.71693897247314,212.93913269043,"single"
2015,9,"L","R","FT",85.0946830749512,78.4902725219727,89.1784057617188,NA,-12.2601747512817,-7.56198263168335,11.3757734298706,"field_out"
2015,6,"R","L","FF",93.0663177490234,84.532470703125,94.4847946166992,954.621948242188,3.50403833389282,20.632251739502,98.0532531738281,"single"
2015,9,"L","L","FF",87.4428356323242,80.1129913330078,99.5147247314453,2463.91381835938,28.8511619567871,40.2575721740723,356.246520996094,"home_run"
2015,5,"R","L","FF",91.0836620788574,83.6379776000977,92.3095626831055,1529.78112792969,19.3206558227539,8.85722541809082,341.617462158203,"field_out"
2015,8,"R","R","FT",90.9460882263184,84.0231323242188,102.428726196289,NA,0.442091554403305,-15.1930017471313,57.5871620178223,"field_out"
2015,6,"R","L","FT",93.8496770019531,85.6641082763672,105.544975280762,3254.61010742188,32.5377616882324,-12.3927707672119,361.906372070312,"double"
2015,8,"R","L","FF",90.0317528381348,82.98681640625,87.0534591674805,2137.59985351562,64.0320892333984,3.0370728969574,166.615982055664,"field_out"
2015,8,"R","L","FF",95.5077541198731,88.2948837280273,98.5871734619141,NA,0.83082103729248,41.8531341552734,54.9490432739258,"force_out"
2015,9,"R","L","FF",92.5829673156738,85.4542083740234,NA,NA,NA,NA,NA,"field_out"
2015,9,"R","R","FT",90.1933032531738,83.2325592041016,92.827751159668,2799.45922851562,21.2985095977783,13.822865486145,329.674926757812,"field_out"
2015,5,"R","L","FF",93.6913421936035,86.1399078369141,109.677864074707,1635.11083984375,7.5152587890625,33.6246070861816,165.561447143555,"single"
2015,8,"L","R","FT",94.2235511169434,87.3982162475586,96.3526763916016,NA,-4.01115560531616,22.119514465332,30.03440284729,"single"
2015,6,"L","L","FF",92.674076171875,86.3663864135742,106.067283630371,1829.47644042969,1.05221891403198,26.684907913208,73.704833984375,"single"
2015,5,"L","R","FF",92.2432889404297,85.7211456298828,111.425064086914,675.353759765625,15.3401165008545,20.8028163909912,385.352478027344,"double"
2015,4,"R","R","FF",91.5742242126465,83.9949645996094,90.467170715332,2541.19750976562,55.3752365112305,-11.944299697876,233.746673583984,"field_out"
2015,7,"R","R","FT",92.5444632873535,84.8952484130859,89.6058883666992,NA,-11.5841178894043,-3.67493462562561,11.6095638275146,"single"
2015,8,"L","R","FT",89.4082061157227,82.4851455688477,86.0632629394531,NA,-12.9244899749756,-2.54867362976074,10.3127813339233,"field_out"
2015,4,"R","R","FF",95.9055527648926,87.2601318359375,91.5161056518555,2334.33813476562,54.8656005859375,6.28030014038086,254.033752441406,"field_out"
2015,4,"R","R","FT",91.7783059692383,84.896614074707,90.3846435546875,NA,19.8502674102783,22.4623222351074,302.196075439453,"field_out"
2015,5,"L","L","FF",87.5552673950195,82.095817565918,95.2968063354492,2218.64965820312,19.975887298584,4.48726797103882,346.13623046875,"field_out"
2015,4,"L","L","FT",88.8430918579102,81.8491134643555,40.844181060791,NA,-1.95702052116394,42.4288864135742,23.2930126190186,"field_out"
2015,9,"R","L","FF",90.4645277099609,83.9247741699219,96.7519378662109,2670.34643554688,30.4161148071289,-2.96082925796509,376.694458007812,"field_out"
2015,8,"R","L","FT",94.3682221984863,87.8591003417969,66.5502166748047,NA,-10.9195642471313,-26.5530109405518,11.5642347335815,"field_out"
2015,8,"R","R","FT",92.1982912597656,85.4383926391602,92.4680099487305,2249.30786132812,29.5446338653564,-31.3597755432129,360.027313232422,"field_out"
2015,6,"R","R","FT",96.0687474060059,88.2670745849609,73.7178115844727,NA,-32.0509033203125,-38.0212020874023,2.98641991615295,"force_out"
2015,5,"R","R","FT",93.1781355285645,85.1474151611328,101.91561126709,1575.35864257812,13.9508514404297,-6.99726581573486,335.706512451172,"sac_fly"
2015,8,"R","L","FF",94.5542695007324,88.4437789916992,81.3528594970703,NA,-45.5763320922852,13.41237449646,3.32495903968811,"field_out"
2015,4,"R","L","FF",94.6765041809082,87.3207244873047,94.8627014160156,NA,-0.462585657835007,-12.9078197479248,40.501895904541,"field_out"
2015,9,"R","R","FF",92.6008040466309,86.2897567749023,101.750823974609,1329.29699707031,11.6830472946167,-29.5181350708008,222.398025512695,"single"
2015,8,"R","R","FF",94.6547650146484,86.93798828125,79.1651306152344,NA,-2.57263612747192,6.7231125831604,34.9247283935547,"grounded_into_double_play"
2015,5,"R","R","FT",90.1222164916992,82.61328125,88.9637908935547,2697.9462890625,22.0514831542969,12.5122756958008,302.114135742188,"field_out"
2015,6,"L","L","FT",89.2963883361816,82.4737854003906,81.8834686279297,NA,-10.0293045043945,8.7312479019165,13.6113796234131,"field_out"
2018,5,"L","L","FT",88.9279464111328,82.4432601928711,88.2879409790039,5506.89111328125,49.4091606140137,-36.4687423706055,264.393920898438,"field_out"
2018,5,"R","L","FT",90.7116715393066,83.9873123168945,102.747085571289,3615.28198242188,28.670747756958,-14.6489429473877,399.658966064453,"double"
2018,7,"R","R","FT",95.1762656555176,87.9996948242188,98.6694488525391,2468.24829101562,25.1926956176758,-1.70382964611053,381.960906982422,"field_out"
2018,5,"R","R","FT",93.7040277099609,87.2961654663086,78.4367446899414,NA,-27.0497570037842,-3.91757893562317,4.99854707717896,"grounded_into_double_play"
2018,9,"R","R","FF",95.9124730834961,88.2933807373047,96.5155258178711,5658.20849609375,50.2184677124023,11.7143335342407,281.353454589844,"field_out"
2018,6,"R","R","FT",93.980871673584,87.1485290527344,34.1370620727539,1857.87426757812,-0.985323786735535,-26.53662109375,19.8278846740723,"single"
2018,9,"L","R","FT",84.8375802307129,78.2333908081055,97.5552825927734,1329.47314453125,9.815842628479,8.11184406280518,216.030517578125,"single"
2018,9,"R","L","FF",95.0739281921387,88.3482208251953,96.2139053344727,1726.24487304688,21.7700862884521,30.3576259613037,335.136169433594,"field_out"
2018,7,"L","L","FF",93.1582279052734,85.3494873046875,98.5635452270508,NA,-15.2268037796021,6.86466455459595,9.72028827667236,"single"
2018,6,"R","R","FF",94.0993600158692,87.9731292724609,99.0087890625,2401.09716796875,26.0836620330811,-24.3342552185059,403.896881103516,"home_run"
2018,6,"R","L","FF",92.7802224121094,86.5574188232422,78.9133071899414,4414.06689453125,47.8052978515625,-14.8562984466553,248.718887329102,"field_out"
2018,6,"R","R","FF",93.8040237121582,85.771240234375,NA,NA,NA,NA,NA,"field_out"
2018,6,"R","L","FF",92.3155828552246,84.9330673217773,82.0784378051758,NA,6.89366388320923,16.9603538513184,122.875244140625,"grounded_into_double_play"
2018,6,"R","R","FT",88.6467733459473,82.7479019165039,100.539451599121,3587.97045898438,11.2310838699341,32.7044906616211,239.445388793945,"single"
2018,7,"R","R","FF",94.3287087402344,87.1552505493164,106.551780700684,2074.92919921875,27.0882816314697,-16.025411605835,420.259704589844,"home_run"
2018,8,"L","R","FT",93.3745476989746,85.2989654541016,98.3956527709961,3336.732421875,16.4348087310791,36.548038482666,283.387573242188,"double"
2018,8,"R","L","FF",93.7865199890137,86.3022079467773,90.9651031494141,4171.037109375,34.7961349487305,-45.2497024536133,320.193328857422,"field_out"
2018,6,"R","R","FF",92.3310364990234,85.7591171264648,104.125015258789,1994.35363769531,16.6194725036621,-33.7867774963379,342.766723632812,"double"
2018,8,"R","R","FT",92.5626954650879,86.7931289672852,101.860069274902,3083.93896484375,0.164527177810669,-27.1276683807373,55.4267196655273,"single"
2018,8,"R","R","FF",95.3469321594238,87.8401031494141,97.1260070800781,3029.64575195312,24.9189720153809,-14.379093170166,384.253021240234,"double"
2018,6,"R","L","FT",94.8041814575195,87.2947769165039,65.630859375,NA,-21.2386493682861,20.2229099273682,4.48279762268066,"grounded_into_double_play"
2018,4,"L","L","FF",87.3861514587402,80.3562774658203,77.4924697875977,NA,-14.8121938705444,6.60023641586304,12.2220182418823,"field_out"
2018,8,"R","R","FF",97.1100003967285,89.4655685424805,103.916725158691,2136.95458984375,25.334379196167,15.5715761184692,390.650390625,"home_run"
2018,6,"R","R","FF",90.8139465637207,85.5549774169922,71.5974960327148,NA,-20.5647735595703,3.17156982421875,7.66562652587891,"grounded_into_double_play"
2018,9,"R","L","FF",91.0513915405273,84.5556411743164,86.1108093261719,NA,-5.16526651382446,31.4575309753418,22.0501289367676,"single"
2018,8,"R","R","FF",93.2824502258301,86.2974853515625,104.290649414062,1714.88989257812,1.22876596450806,17.6289558410645,67.1726913452148,"single"
2018,4,"R","R","FF",91.7562754211426,85.4211883544922,94.6092529296875,772.176208496094,4.54853773117065,-2.31754875183105,89.2666625976562,"single"
2018,9,"L","R","FF",92.9985922851563,84.7727661132812,47.3585052490234,NA,-9.21759986877441,161.563201904297,14.1646890640259,"hit_by_pitch"
2018,5,"L","R","FF",90.8945656738281,83.9133758544922,90.7840118408203,4005.09594726562,32.5772819519043,10.4798717498779,328.825134277344,"field_out"
2018,5,"R","L","FT",90.264577331543,83.1437454223633,107.780433654785,4250.2880859375,26.9893035888672,-15.2110643386841,387.140655517578,"triple"
2018,5,"R","L","FT",91.4019551086426,83.8345031738281,99.9162673950195,4145.16796875,40.0319671630859,2.88933205604553,344.354919433594,"field_out"
2018,5,"L","R","FT",89.9933216552734,84.3399810791016,102.593070983887,1431.36682128906,20.1558647155762,-30.3523998260498,339.359649658203,"field_out"
2018,8,"L","L","FF",91.9104996643066,84.2344512939453,107.166069030762,1533.36315917969,25.0105686187744,18.5002784729004,416.840179443359,"home_run"
2018,4,"R","L","FF",92.6380801086426,84.8722839355469,102.711311340332,2747.56640625,24.950740814209,-46.5057487487793,379.901702880859,"home_run"
2018,4,"R","L","FF",91.0841719970703,83.8653717041016,98.3164291381836,5262.96728515625,55.4818458557129,14.9994764328003,237.399673461914,"field_out"
2018,3,"R","L","FF",94.435833190918,87.091926574707,84.5187835693359,2019.70495605469,20.1926860809326,16.8201885223389,307.043395996094,"field_out"
2018,9,"L","R","FT",91.3576650695801,84.5649261474609,NA,NA,NA,NA,NA,"single"
2018,8,"R","L","FF",95.6284590454102,87.8582763671875,84.1377868652344,1672.78405761719,21.1344318389893,18.2918739318848,291.917572021484,"field_out"
2018,9,"R","L","FF",90.4332666015625,83.8118209838867,103.353935241699,2654.92797851562,32.8841667175293,36.2102470397949,426.110687255859,"home_run"
2018,7,"R","L","FF",92.273061920166,85.9939270019531,96.47412109375,3118.85668945312,32.6532287597656,30.1511173248291,362.822479248047,"home_run"
2018,9,"R","R","FF",93.9121159667969,87.5752029418945,97.4177017211914,1764.62756347656,-0.382331132888794,-10.5502452850342,48.6132774353027,"field_out"
2018,7,"R","R","FT",85.3277625274658,80.0422058105469,35.7361602783203,NA,-51.2171897888184,-8.76948165893555,5.35857391357422,"grounded_into_double_play"
2018,6,"R","L","FT",95.2748359680176,88.6240921020508,106.340148925781,1138.38305664062,13.5808887481689,10.2750043869019,332.705108642578,"field_out"
2018,9,"L","R","FF",90.8944407958984,84.4869079589844,NA,NA,NA,NA,NA,"double"
2018,9,"R","L","FF",95.8368282775879,88.462158203125,NA,NA,NA,NA,NA,"field_out"
2018,8,"R","L","FT",92.1491726074219,85.5086441040039,99.0452270507812,NA,-6.08617830276489,-2.48296046257019,18.4798069000244,"grounded_into_double_play"
2018,5,"R","R","FF",91.4534568481445,85.3208389282227,101.615158081055,2630.48486328125,25.3489685058594,19.7113170623779,384.461730957031,"double"
2018,7,"R","L","FT",89.3772467956543,83.0579681396484,82.4607238769531,4419.8447265625,49.0725326538086,-46.7375640869141,260.407318115234,"field_out"
2018,5,"R","R","FF",95.9136594238281,88.2314529418945,106.96272277832,4445.5595703125,19.0685062408447,38.7633781433105,362.196960449219,"home_run"
2018,5,"L","R","FT",89.9022960510254,83.6654586791992,83.9565505981445,1831.64660644531,15.8469829559326,18.2194843292236,225.585708618164,"single"
2015,8,"R","R","FT",93.6530567016602,85.4977951049805,75.8748168945312,2741.29467773438,7.08060312271118,19.5735282897949,110.725830078125,"field_out"
2015,9,"L","R","FT",81.4765948181152,75.9156036376953,87.6477203369141,3183.62451171875,12.1077013015747,28.6538124084473,188.239944458008,"single"
2015,5,"R","R","FT",84.9547937774658,79.3108367919922,98.9824142456055,NA,-16.9826030731201,-10.1562232971191,7.76063823699951,"field_out"
2015,5,"L","L","FT",91.9472033691406,84.4003753662109,63.9559020996094,NA,-7.11936473846436,10.872015953064,19.9155807495117,"field_out"
2015,8,"R","L","FF",96.8543648681641,88.650276184082,90.8353424072266,NA,31.600399017334,-28.7279777526855,316.546569824219,"field_out"
2015,9,"L","R","FF",92.7990477600098,85.8720016479492,92.796760559082,NA,57.4019012451172,30.2166404724121,242.925903320312,"field_out"
2015,8,"R","R","FT",90.7906152038574,83.7524795532227,86.5178756713867,NA,-1.44322466850281,-32.4936943054199,31.0695762634277,"field_out"
2015,8,"L","R","FF",96.0651883850098,88.6395034790039,90.41455078125,NA,47.2275314331055,14.42746925354,285.095764160156,"field_out"
2015,5,"R","L","FT",90.390235748291,83.6911392211914,82.7776794433594,1529.59106445312,63.9794044494629,-27.9379940032959,212.099166870117,"field_out"
2015,7,"R","R","FT",91.282030670166,84.1554489135742,71.8927383422852,NA,-3.03308296203613,-38.6335525512695,32.682804107666,"field_out"
2015,7,"R","L","FF",90.9145669555664,84.2789535522461,73.7351455688477,NA,-13.2438278198242,41.6717300415039,10.7966041564941,"field_out"
2015,6,"R","R","FF",92.7145366210938,86.1433944702148,NA,NA,NA,NA,NA,"field_out"
2015,9,"R","L","FT",90.0035096130371,83.5605010986328,97.4953460693359,NA,-2.06043553352356,-4.99266290664673,32.8002319335938,"single"
2015,5,"L","R","FT",86.7920759277344,81.1808624267578,NA,NA,NA,NA,NA,"field_out"
2015,5,"L","R","FF",93.2171286621094,85.9540176391602,70.9238662719727,NA,18.4036388397217,-22.160249710083,133.839630126953,"single"
2015,5,"R","R","FT",91.3972409667969,84.7118530273438,92.6793823242188,NA,-17.5853824615479,-24.6929321289062,9.62843418121338,"single"
2015,6,"L","R","FT",90.4325173339844,83.4930419921875,72.6596374511719,NA,-15.9730062484741,17.4577445983887,7.17151641845703,"grounded_into_double_play"
2015,4,"R","L","FF",92.1100754089356,83.9754791259766,100.95272064209,1364.86840820312,10.7739000320435,-15.1889715194702,245.962249755859,"double"
2015,5,"R","L","FT",93.1820691833496,85.3215866088867,100.603340148926,2307.34448242188,25.4928531646729,-44.5740165710449,336.291778564453,"home_run"
2015,9,"R","L","FF",95.8475469665527,87.9623184204102,98.0860824584961,1855.763671875,3.85497689247131,-19.5784206390381,115.854209899902,"single"
2015,5,"R","R","FF",89.138417755127,82.5986099243164,108.944496154785,1239.44311523438,1.43377447128296,-12.9906282424927,73.5186309814453,"grounded_into_double_play"
2015,8,"R","L","FT",93.8951221618652,86.5603485107422,97.5490417480469,NA,23.8989315032959,-39.9396438598633,336.190277099609,"double"
2015,5,"R","L","FF",88.1081540222168,81.2526626586914,76.3404312133789,2342.04272460938,48.5291786193848,-22.3886489868164,216.889495849609,"field_out"
2015,6,"L","R","FF",93.1767826843262,87.8117523193359,97.5031967163086,NA,-23.189489364624,0.35240963101387,5.40388011932373,"single"
2015,9,"R","R","FT",93.872977142334,86.2976989746094,NA,NA,NA,NA,NA,"force_out"
2015,5,"R","L","FF",92.102853302002,84.9130477905273,97.3582229614258,NA,-4.55622100830078,3.06045484542847,23.4954319000244,"single"
2015,7,"R","R","FF",98.0421933288574,90.4084854125977,103.748062133789,NA,13.5605974197388,-18.1376247406006,249.730728149414,"single"
2015,9,"R","R","FT",94.2058912963867,87.9411773681641,112.856132507324,1961.69250488281,5.49099683761597,-27.5780334472656,136.441070556641,"single"
2015,4,"R","L","FT",94.2010626831055,86.4304504394531,104.606132507324,NA,-0.693543493747711,22.0118293762207,55.5406799316406,"grounded_into_double_play"
2015,10,"L","L","FT",91.3972825927735,84.7958297729492,NA,NA,NA,NA,NA,"field_out"
2015,7,"R","R","FT",98.5369700927734,91.3449096679688,104.322677612305,988.93310546875,18.1368427276611,-10.5457525253296,349.483703613281,"double"
2015,9,"R","R","FT",89.6147021789551,81.9619903564453,80.9808502197266,NA,34.2125778198242,8.80613136291504,287.201751708984,"field_out"
2015,6,"R","R","FT",94.1389879455567,86.1344909667969,61.005973815918,NA,21.2088222503662,27.7637615203857,151.041870117188,"single"
2015,8,"R","L","FF",90.5730570373535,83.343376159668,80.5588684082031,NA,48.8664970397949,-28.7749252319336,234.47509765625,"field_out"
2015,7,"R","R","FT",92.9176089477539,85.337287902832,94.7375717163086,NA,-16.949390411377,-5.15769004821777,10.4027118682861,"field_out"
2015,9,"R","L","FF",90.8433345031738,84.0584182739258,61.7588996887207,NA,2.66139912605286,-6.04822874069214,48.6882667541504,"field_out"
2015,9,"R","R","FF",87.6136686401367,81.1621551513672,104.262626647949,2606.2685546875,25.7862892150879,8.30950355529785,426.230285644531,"home_run"
2015,7,"R","R","FF",90.0297235717774,82.4299926757812,90.2266693115234,NA,-10.4739770889282,-22.5428314208984,12.616888999939,"field_out"
2015,4,"L","R","FT",86.0789605102539,79.9312362670898,97.5602111816406,1108.44714355469,18.2079524993896,4.00789833068848,346.478851318359,"field_out"
2015,9,"R","L","FT",91.8365198974609,85.2176284790039,94.1003189086914,1393.38647460938,25.8957271575928,-11.1868057250977,350.218505859375,"field_out"
2015,8,"R","L","FF",98.0767637023926,89.4065093994141,84.8232955932617,NA,36.4844970703125,-60.0798377990723,283.775970458984,"balk"
2015,8,"R","R","FF",95.9600099487305,88.6903533935547,83.4116668701172,2506.029296875,22.8274230957031,6.26403188705444,284.328491210938,"field_out"
2015,6,"R","R","FF",87.9223876953125,80.5531463623047,87.1312942504883,NA,52.6591606140137,33.0423889160156,241.425811767578,"field_out"
2015,9,"L","R","FF",91.4983816833496,83.5419692993164,101.708953857422,1031.78198242188,18.626277923584,-3.98882102966309,341.962188720703,"field_out"
2015,7,"L","L","FT",86.106350402832,79.6519470214844,105.81241607666,2562.45068359375,27.4657363891602,27.4321784973145,418.794647216797,"home_run"
2015,8,"R","L","FF",95.342727935791,87.6057281494141,61.3984565734863,3323.32934570312,20.5095081329346,-25.8576221466064,156.323013305664,"single"
2015,7,"R","R","FT",86.6552565460205,79.6425399780273,85.4427490234375,1512.81359863281,16.0431232452393,26.9060478210449,230.52880859375,"single"
2015,9,"R","L","FT",97.3463526916504,89.9482955932617,98.9566650390625,2844.40771484375,8.5737190246582,-28.5353736877441,183.390182495117,"field_out"
2015,7,"R","L","FT",93.6883034973145,86.3173904418945,37.2072715759277,1007.98852539062,23.7117919921875,23.843994140625,75.6642684936523,"field_out"
2015,7,"R","L","FT",95.031251159668,88.2793655395508,NA,NA,NA,NA,NA,"force_out"
2015,5,"L","R","FT",91.8900925292969,84.3969421386719,81.5233612060547,NA,59.1201324462891,13.2585649490356,195.122863769531,"field_out"
2018,5,"R","L","FT",89.0062136535645,83.1046371459961,104.286178588867,1298.05432128906,16.4877529144287,22.1685943603516,341.518341064453,"single"
2018,9,"R","R","FT",92.6033016052246,85.4771957397461,89.7048187255859,NA,19.3706169128418,-10.5246181488037,241.090850830078,"double"
2018,8,"R","R","FF",88.1096317443848,81.8897018432617,87.0920562744141,NA,-10.228796005249,-10.0004291534424,12.5213775634766,"field_out"
2018,3,"L","R","FF",90.6103643188477,84.6225051879883,78.8889617919922,2317.84252929688,26.8741817474365,-40.9078178405762,272.145355224609,"single"
2018,8,"R","L","FF",91.3929743041992,84.598258972168,85.5981903076172,4533.6181640625,43.5870170593262,-38.1280708312988,289.757263183594,"field_out"
2018,9,"R","R","FF",93.8630389404297,87.2141876220703,85.8489456176758,2995.0576171875,29.4117984771729,11.2356777191162,332.175262451172,"field_out"
2018,8,"R","L","FF",93.7896835632324,87.176643371582,82.1884994506836,1260.79968261719,20.0715293884277,28.0753688812256,237.27001953125,"single"
2018,7,"R","R","FF",91.751571685791,84.9998474121094,87.3519058227539,4841.486328125,45.2147560119629,32.4892234802246,278.886199951172,"field_out"
2018,9,"L","R","FF",91.1956151428223,83.6896514892578,84.1697463989258,2387.52880859375,25.5589847564697,8.24816799163818,295.973876953125,"field_out"
