,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
772,FC,2024-06-29,87.4,1.57,5.55,"Cortes, Nestor",643396,641482,,ball,,,,,13,"Isiah Kiner-Falefa singles on a line drive to center fielder Trent Grisham, deflected by right fielder Oswaldo Cabrera.   Bo Bichette to 3rd.",R,R,L,TOR,NYY,B,,,0,0,2024,-0.54,0.77,-1.02,1.76,,666182.0,,1,5,Bot,,,,,,,-5.132069578571641,-127.21278250800022,-4.574039066417704,-4.8219968013439445,25.14413310220496,-23.130167437206268,3.36,1.47,,,,87.4,2506,6.2,744921,669224,700250,650402,518934,683011,657077,663757,665828,54.34,,,,,,,,43,1,Cutter,3,1,3,1,1,3,3,1,Standard,Standard,176,0.0,0.033,,,,-0.033,,2,2,0.833,0.833,29,29,30,29,3,2,6.0,1.0,6,1,2.21,-0.54,0.54,45.1
773,SL,2024-06-29,80.5,1.12,5.58,"Cortes, Nestor",666182,641482,double,hit_into_play,,,,,13,Bo Bichette doubles (14) on a sharp line drive to left fielder Alex Verdugo.,R,R,L,TOR,NYY,X,7.0,line_drive,1,2,2024,-0.06,-0.55,-0.49,0.96,,,,1,5,Bot,38.21,99.42,,,,,-3.425344156312569,-117.23318702024665,-2.578549164912679,0.0260704212295417,21.168198553314745,-36.978265484639024,3.73,1.75,326.0,105.8,17.0,80.0,2334,5.8,744921,669224,700250,650402,518934,683011,657077,663757,665828,54.68,0.563,0.684,1.25,1.0,1.0,1.0,5.0,42,4,Slider,3,1,3,1,1,3,3,1,Standard,Standard,324,0.027,0.462,72.2,8.2,1.087,-0.462,105.8,2,2,0.806,0.806,29,26,30,26,3,2,6.0,1.0,6,2,4.05,-0.06,0.06,54.7
774,FF,2024-06-29,91.9,1.2,5.64,"Cortes, Nestor",666182,641482,,foul,,,,,3,Bo Bichette doubles (14) on a sharp line drive to left fielder Alex Verdugo.,R,R,L,TOR,NYY,S,,,1,1,2024,0.41,1.49,0.59,3.7,,,,1,5,Bot,,,,,,,-2.4045644141860865,-133.8327289737874,-2.2844726907963646,5.396166559346189,29.265294463237915,-14.02470669706696,3.73,1.75,292.0,88.6,46.0,91.1,2396,5.8,744921,669224,700250,650402,518934,683011,657077,663757,665828,54.69,,,,,,,,42,3,4-Seam Fastball,3,1,3,1,1,3,3,1,Standard,Standard,157,0.0,-0.039,68.1,6.2,,0.039,88.6,2,2,0.806,0.806,29,26,30,26,3,2,6.0,1.0,6,2,1.21,0.41,-0.41,48.4
775,FC,2024-06-29,86.1,1.63,5.48,"Cortes, Nestor",666182,641482,,foul,,,,,14,Bo Bichette doubles (14) on a sharp line drive to left fielder Alex Verdugo.,R,R,L,TOR,NYY,S,,,1,0,2024,-0.4,0.58,0.63,1.58,,,,1,5,Bot,,,,,,,-1.549296626166927,-125.4925023456637,-4.254543848364837,-3.980911645900538,22.851458804430848,-25.429877172827094,3.73,1.75,197.0,78.0,57.0,86.0,2541,5.9,744921,669224,700250,650402,518934,683011,657077,663757,665828,54.59,,,,,,,,42,2,Cutter,3,1,3,1,1,3,3,1,Standard,Standard,165,0.0,-0.032,78.4,8.3,,0.032,88.0,2,2,0.806,0.806,29,26,30,26,3,2,6.0,1.0,6,2,2.46,-0.4,0.4,44.1
776,FF,2024-06-29,92.1,0.9,5.75,"Cortes, Nestor",666182,641482,,ball,,,,,14,Bo Bichette doubles (14) on a sharp line drive to left fielder Alex Verdugo.,R,R,L,TOR,NYY,B,,,0,0,2024,0.81,1.67,2.05,2.22,,,,1,5,Bot,,,,,,,1.1635213968527762,-133.98150138653398,-6.7084206926491365,9.396787953767175,30.611241312138414,-10.781730490535583,3.78,1.75,,,,91.5,2409,6.1,744921,669224,700250,650402,518934,683011,657077,663757,665828,54.43,,,,,,,,42,1,4-Seam Fastball,3,1,3,1,1,3,3,1,Standard,Standard,152,0.0,0.025,,,,-0.025,,2,2,0.806,0.806,29,26,30,26,3,2,6.0,1.0,6,2,1.03,0.81,-0.81,52.3
777,FF,2024-06-29,93.0,1.05,5.71,"Cortes, Nestor",595281,641482,strikeout,called_strike,,,,,9,Kevin Kiermaier called out on strikes.,R,L,L,TOR,NYY,S,2.0,,1,2,2024,0.7,1.58,0.69,1.83,,,,0,5,Bot,,,,,,,-2.4422484939277944,-135.15098221272154,-7.532065177813253,9.076284700872806,31.46905674906998,-11.359376331213111,3.55,1.59,,,,92.0,2421,5.9,744921,669224,700250,650402,518934,683011,657077,663757,665828,54.6,,0.0,0.0,1.0,0.0,0.0,,41,5,4-Seam Fastball,3,1,3,1,1,3,3,1,Infield shade,Standard,157,-0.014,-0.167,,,,0.167,,2,2,0.82,0.82,29,34,30,34,2,1,6.0,4.0,6,1,1.08,0.7,0.7,52.6
778,FC,2024-06-29,86.2,1.66,5.58,"Cortes, Nestor",595281,641482,,foul,,,,,11,Kevin Kiermaier called out on strikes.,R,L,L,TOR,NYY,S,,,1,2,2024,-0.47,0.45,-0.08,3.72,,,,0,5,Bot,,,,,,,-3.128159022650103,-125.54998427352878,0.8638594794473056,-4.42076168344552,24.37963877946766,-27.8093597545477,3.43,1.59,139.0,79.3,10.0,85.5,2363,5.7,744921,669224,700250,650402,518934,683011,657077,663757,665828,54.83,,,,,,,,41,4,Cutter,3,1,3,1,1,3,3,1,Infield shade,Standard,184,0.0,0.0,,,,0.0,88.0,2,2,0.82,0.82,29,34,30,34,2,1,6.0,4.0,6,1,2.61,-0.47,-0.47,43.0
779,FF,2024-06-29,91.0,1.08,5.75,"Cortes, Nestor",595281,641482,,foul_tip,,,,,3,Kevin Kiermaier called out on strikes.,R,L,L,TOR,NYY,S,,,1,1,2024,0.37,1.44,0.55,3.29,,,,0,5,Bot,,,,,,,-2.1077987283711086,-132.41736677554795,-3.318850273777757,4.75724874653984,29.91478858257677,-14.834143200003057,3.43,1.59,,,,90.6,2243,6.2,744921,669224,700250,650402,518934,683011,657077,663757,665828,54.34,,,,,,,,41,3,4-Seam Fastball,3,1,3,1,1,3,3,1,Infield shade,Standard,153,0.0,-0.051,67.3,5.6,,0.051,,2,2,0.82,0.82,29,34,30,34,2,1,6.0,4.0,6,1,1.33,0.37,0.37,50.2
780,FF,2024-06-29,90.3,1.01,5.89,"Cortes, Nestor",595281,641482,,ball,,,,,11,Kevin Kiermaier called out on strikes.,R,L,L,TOR,NYY,B,,,0,1,2024,0.38,1.64,-0.03,4.08,,,,0,5,Bot,,,,,,,-3.380334539790097,-131.5235635974346,-2.0406548616033944,5.185753972358158,28.72428181080155,-12.909488905858812,3.55,1.59,,,,89.8,2245,6.0,744921,669224,700250,650402,518934,683011,657077,663757,665828,54.51,,,,,,,,41,2,4-Seam Fastball,3,1,3,1,1,3,3,1,Infield shade,Standard,156,0.0,0.023,,,,-0.023,,2,2,0.82,0.82,29,34,30,34,2,1,6.0,4.0,6,1,1.15,0.38,0.38,55.1
781,ST,2024-06-29,76.3,1.76,5.53,"Cortes, Nestor",595281,641482,,foul_bunt,,,,,6,Kevin Kiermaier called out on strikes.,R,L,L,TOR,NYY,S,,,0,0,2024,-0.93,-0.29,0.29,2.82,,,,0,5,Bot,,,,,,,-1.378095335894041,-110.96437788093688,1.9056299803465893,-7.365155191707531,22.47718714175086,-35.14573549213951,3.43,1.59,2.0,,,74.7,2556,5.4,744921,669224,700250,650402,518934,683011,657077,663757,665828,55.05,,,,,,,,41,1,Sweeper,3,1,3,1,1,3,3,1,Infield shade,Standard,295,0.0,-0.033,4.7,1.8,,0.033,88.0,2,2,0.82,0.82,29,34,30,34,2,1,6.0,4.0,6,1,4.25,-0.93,-0.93,38.0
782,ST,2024-06-29,79.8,1.73,5.44,"Cortes, Nestor",676391,641482,double_play,hit_into_play,,,,,2,"Ernie Clement lines into a double play, second baseman Gleyber Torres to third baseman DJ LeMahieu.   George Springer out at 3rd.",R,R,L,TOR,NYY,X,4.0,line_drive,0,0,2024,-1.22,0.13,0.24,2.96,543807.0,672386.0,,1,4,Bot,144.3,160.42,,,,,-0.9866372261068193,-116.20692212865129,1.0270166766557347,-10.78960477911572,23.018152023090355,-31.386026522882727,3.39,1.55,112.0,95.7,5.0,78.8,2546,5.7,744921,669224,700250,650402,518934,683011,657077,663757,665828,54.79,0.54,0.516,0.0,1.0,0.0,0.0,4.0,35,1,Sweeper,3,0,3,0,0,3,3,0,Strategic,Standard,297,-0.061,-0.427,67.5,5.9,0.623,0.427,95.7,3,3,0.907,0.907,29,28,30,28,2,1,6.0,2.0,6,1,3.46,-1.22,1.22,41.7
783,FF,2024-06-29,92.5,0.91,5.73,"Cortes, Nestor",672386,641482,double,hit_into_play,,,,,2,Alejandro Kirk doubles (6) on a line drive to right fielder Oswaldo Cabrera.   Justin Turner scores.    George Springer to 3rd.,R,R,L,TOR,NYY,X,9.0,line_drive,0,1,2024,0.46,1.48,-0.25,2.65,,457759.0,543807.0,1,4,Bot,215.48,120.63,,,,,-3.936551690663032,-134.59951334808414,-5.20823886484822,6.41493175182706,30.85000031192197,-13.238096024386689,3.08,1.48,249.0,88.6,18.0,91.8,2368,6.0,744921,669224,700250,650402,518934,683011,657077,663757,665828,54.48,0.709,0.684,1.25,1.0,1.0,1.0,4.0,34,2,4-Seam Fastball,2,0,2,0,0,3,3,0,Standard,Standard,157,0.09,1.648,69.1,5.9,0.847,-1.648,88.6,2,2,0.817,0.817,29,25,30,26,2,1,6.0,2.0,6,2,1.19,0.46,-0.46,53.0
784,FC,2024-06-29,88.0,1.46,5.48,"Cortes, Nestor",672386,641482,,foul,,,,,5,Alejandro Kirk doubles (6) on a line drive to right fielder Oswaldo Cabrera.   Justin Turner scores.    George Springer to 3rd.,R,R,L,TOR,NYY,S,,,0,0,2024,-0.39,0.78,-0.02,2.08,,457759.0,543807.0,1,4,Bot,,,,,,,-2.7835055999741423,-128.1890629778267,-3.788483492101137,-3.7732786493110417,24.705205995448903,-23.020100661379026,3.08,1.48,234.0,75.5,39.0,87.9,2457,6.0,744921,669224,700250,650402,518934,683011,657077,663757,665828,54.49,,,,,,,,34,1,Cutter,2,0,2,0,0,2,2,0,Standard,Standard,174,0.0,-0.075,70.1,6.7,,0.075,88.0,2,2,0.817,0.817,29,25,30,26,2,1,6.0,2.0,6,2,2.14,-0.39,0.39,44.5
785,FF,2024-06-29,92.7,0.93,5.67,"Cortes, Nestor",676914,641482,strikeout,swinging_strike,,,,,11,Davis Schneider strikes out swinging.,R,R,L,TOR,NYY,S,2.0,,2,2,2024,0.0,1.64,-0.48,3.74,,457759.0,543807.0,0,4,Bot,,,,,,,-3.567755174755875,-134.9123992269731,-2.693327930099479,0.862712403113102,30.701581213540805,-11.807054008969631,3.12,1.54,,,,91.9,2340,5.9,744921,669224,700250,650402,518934,683011,657077,663757,665828,54.62,,0.0,0.0,1.0,0.0,0.0,,33,6,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard,158,-0.031,-0.454,66.8,5.9,,0.454,,2,2,0.848,0.848,29,25,30,25,2,1,6.0,1.0,6,1,1.02,0.0,0.0,50.4
786,FC,2024-06-29,88.5,1.43,5.5,"Cortes, Nestor",676914,641482,,ball,,,,,12,Davis Schneider strikes out swinging.,R,R,L,TOR,NYY,B,,,1,2,2024,-0.43,0.69,0.11,3.97,,457759.0,543807.0,0,4,Bot,,,,,,,-2.3017276828728424,-128.9525544046488,0.8739494710456391,-4.3606524184769935,26.381748373840367,-24.876682454039475,3.05,1.44,,,,87.8,2406,5.8,744921,669224,700250,650402,518934,683011,657077,663757,665828,54.75,,,,,,,,33,5,Cutter,2,0,2,0,0,2,2,0,Standard,Standard,178,0.0,0.054,,,,-0.054,,2,2,0.848,0.848,29,25,30,25,2,1,6.0,1.0,6,1,2.21,-0.43,0.43,40.9
787,FC,2024-06-29,87.1,1.4,5.6,"Cortes, Nestor",676914,641482,,ball,,,,,12,Davis Schneider strikes out swinging.,R,R,L,TOR,NYY,B,,,0,2,2024,-0.4,0.6,2.75,4.48,,457759.0,543807.0,0,4,Bot,,,,,,,4.023684680819497,-126.81915124590655,2.187843142408969,-5.175749261125323,25.306380771737302,-26.29654261415289,3.06,1.42,,,,86.3,2392,5.7,744921,669224,700250,650402,518934,683011,657077,663757,665828,54.79,,,,,,,,33,4,Cutter,2,0,2,0,0,2,2,0,Standard,Standard,182,0.0,0.076,,,,-0.076,,2,2,0.848,0.848,29,25,30,25,2,1,6.0,1.0,6,1,2.39,-0.4,0.4,45.4
788,CH,2024-06-29,82.5,1.45,5.36,"Cortes, Nestor",676914,641482,,foul,,,,,14,Davis Schneider strikes out swinging.,R,R,L,TOR,NYY,S,,,0,2,2024,0.76,0.32,1.01,2.29,,457759.0,543807.0,0,4,Bot,,,,,,,-2.458749912685665,-120.11262227324092,-1.082480168815338,7.78614224007072,24.179055947646827,-29.05760676610356,3.12,1.54,202.0,76.3,56.0,81.9,1297,6.0,744921,669224,700250,650402,518934,683011,657077,663757,665828,54.54,,,,,,,,33,3,Changeup,2,0,2,0,0,2,2,0,Standard,Standard,114,0.0,0.0,66.4,6.7,,0.0,88.0,2,2,0.848,0.848,29,25,30,25,2,1,6.0,1.0,6,1,3.03,0.76,-0.76,41.1
789,FF,2024-06-29,92.7,0.69,5.8,"Cortes, Nestor",676914,641482,,called_strike,,,,,9,Davis Schneider strikes out swinging.,R,R,L,TOR,NYY,S,,,0,1,2024,0.28,1.73,0.73,1.59,,457759.0,543807.0,0,4,Bot,,,,,,,-0.4813163902362546,-134.70411427238423,-8.646344960463443,3.443104559872585,31.416666939623564,-9.393433659067584,3.3,1.56,,,,91.8,2419,6.0,744921,669224,700250,650402,518934,683011,657077,663757,665828,54.52,,,,,,,,33,2,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard,162,0.0,-0.145,,,,0.145,,2,2,0.848,0.848,29,25,30,25,2,1,6.0,1.0,6,1,0.94,0.28,-0.28,57.7
790,FC,2024-06-29,85.7,1.38,5.56,"Cortes, Nestor",676914,641482,,called_strike,,,,,3,Davis Schneider strikes out swinging.,R,R,L,TOR,NYY,S,,,0,0,2024,-0.46,0.69,0.51,3.01,,457759.0,543807.0,0,4,Bot,,,,,,,-1.1247865292688854,-124.88374504193,-1.1855928472421675,-4.619129708588977,23.93711445255532,-24.9160506920072,3.23,1.59,,,,85.5,2393,6.0,744921,669224,700250,650402,518934,683011,657077,663757,665828,54.54,,,,,,,,33,1,Cutter,2,0,2,0,0,2,2,0,Standard,Standard,184,0.0,-0.09,,,,0.09,,2,2,0.848,0.848,29,25,30,25,2,1,6.0,1.0,6,1,2.39,-0.46,0.46,46.1
791,FC,2024-06-29,87.5,1.44,5.58,"Cortes, Nestor",543807,641482,walk,ball,,,,,12,George Springer walks.,R,R,L,TOR,NYY,B,,,3,1,2024,-0.31,0.72,1.36,2.86,,457759.0,,0,4,Bot,,,,,,,0.4535512369888944,-127.4291228974696,-1.933504185834648,-3.481673415776337,25.786673785991955,-24.09320169889306,3.76,1.6,,,,87.0,2436,5.9,744921,669224,700250,650402,518934,683011,657077,663757,665828,54.61,,0.689131,0.7,1.0,0.0,0.0,,32,5,Cutter,2,0,2,0,0,2,2,0,Standard,Standard,170,0.013,0.235,,,,-0.235,,2,2,0.835,0.835,29,34,30,35,2,1,6.0,1.0,6,1,2.24,-0.31,0.31,49.4
792,FC,2024-06-29,87.3,1.19,5.58,"Cortes, Nestor",543807,641482,,ball,,,,,11,George Springer walks.,R,R,L,TOR,NYY,B,,,2,1,2024,-0.37,0.66,-1.22,3.35,,457759.0,,0,4,Bot,,,,,,,-4.989331909083716,-127.093824669594,-0.6026811189378586,-3.040310690731342,25.263840942926848,-25.13621773964657,3.76,1.64,,,,86.6,2376,5.7,744921,669224,700250,650402,518934,683011,657077,663757,665828,54.76,,,,,,,,32,4,Cutter,2,0,2,0,0,2,2,0,Standard,Standard,184,0.0,0.127,,,,-0.127,,2,2,0.835,0.835,29,34,30,35,2,1,6.0,1.0,6,1,2.32,-0.37,0.37,44.4
793,FC,2024-06-29,87.4,1.33,5.6,"Cortes, Nestor",543807,641482,,ball,,,,,12,George Springer walks.,R,R,L,TOR,NYY,B,,,1,1,2024,-0.4,0.53,1.09,2.89,,457759.0,,0,4,Bot,,,,,,,0.2396895943741531,-127.32206354481283,-1.514010294436699,-4.435825062966538,25.50655455770696,-26.28520344958346,3.74,1.59,,,,86.8,2494,5.8,744921,669224,700250,650402,518934,683011,657077,663757,665828,54.72,,,,,,,,32,3,Cutter,2,0,2,0,0,2,2,0,Standard,Standard,175,0.0,0.056,,,,-0.056,,2,2,0.835,0.835,29,34,30,35,2,1,6.0,1.0,6,1,2.44,-0.4,0.4,45.5
794,FC,2024-06-29,87.9,1.46,5.65,"Cortes, Nestor",543807,641482,,ball,,,,,12,George Springer walks.,R,R,L,TOR,NYY,B,,,0,1,2024,-0.4,0.9,1.25,2.98,,457759.0,,0,4,Bot,,,,,,,0.3093414194327506,-128.0371308338322,-2.251291678344168,-4.482491933442883,25.64728762588053,-21.998357586047906,3.74,1.65,,,,87.6,2387,6.0,744921,669224,700250,650402,518934,683011,657077,663757,665828,54.52,,,,,,,,32,2,Cutter,2,0,2,0,0,2,2,0,Standard,Standard,169,0.0,0.049,,,,-0.049,,2,2,0.835,0.835,29,34,30,35,2,1,6.0,1.0,6,1,2.04,-0.4,0.4,45.4
795,ST,2024-06-29,78.5,1.77,5.56,"Cortes, Nestor",543807,641482,,called_strike,,,,,9,George Springer walks.,R,R,L,TOR,NYY,S,,,0,0,2024,-1.09,0.12,0.52,1.58,,457759.0,,0,4,Bot,,,,,,,-0.6665905415984361,-114.37855720738708,-1.9599731220060672,-9.430864180646862,22.48050161964697,-30.9490329156209,3.71,1.66,,,,77.5,2506,5.7,744921,669224,700250,650402,518934,683011,657077,663757,665828,54.83,,,,,,,,32,1,Sweeper,2,0,2,0,0,2,2,0,Standard,Standard,299,0.0,-0.047,,,,0.047,,2,2,0.835,0.835,29,34,30,35,2,1,6.0,1.0,6,1,3.59,-1.09,1.09,45.1
796,FF,2024-06-29,92.1,0.88,5.8,"Cortes, Nestor",457759,641482,double,hit_into_play,,,,,3,Justin Turner doubles (15) on a sharp fly ball to left fielder Alex Verdugo.,R,R,L,TOR,NYY,X,7.0,fly_ball,2,2,2024,0.39,1.6,0.49,2.86,,,,0,4,Bot,82.36,33.32,,,,,-1.804217446771998,-134.08368255864002,-5.053578732816866,5.047908933813451,31.091025043838307,-12.012176702395744,3.43,1.58,374.0,103.1,23.0,91.3,2442,5.9,744921,669224,700250,650402,518934,683011,657077,663757,665828,54.58,0.691,1.123,1.25,1.0,1.0,1.0,6.0,31,5,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard,158,0.042,0.647,,,1.996,-0.647,103.1,2,2,0.793,0.793,29,39,30,40,2,1,6.0,1.0,6,1,1.1,0.39,-0.39,53.1
797,FC,2024-06-29,86.1,1.54,5.56,"Cortes, Nestor",457759,641482,,foul,,,,,9,Justin Turner doubles (15) on a sharp fly ball to left fielder Alex Verdugo.,R,R,L,TOR,NYY,S,,,2,1,2024,-0.45,0.64,0.53,2.08,,,,0,4,Bot,,,,,,,-1.4757686503267626,-125.489676800907,-3.382875403388525,-4.500675974710168,23.272280224538992,-24.91020789744287,3.43,1.58,144.0,74.4,14.0,85.6,2472,5.7,744921,669224,700250,650402,518934,683011,657077,663757,665828,54.8,,,,,,,,31,4,Cutter,2,0,2,0,0,2,2,0,Standard,Standard,182,0.0,-0.062,70.0,7.1,,0.062,88.0,2,2,0.793,0.793,29,39,30,40,2,1,6.0,1.0,6,1,2.4,-0.45,0.45,43.6
798,FF,2024-06-29,91.2,0.94,5.82,"Cortes, Nestor",457759,641482,,ball,,,,,14,Justin Turner doubles (15) on a sharp fly ball to left fielder Alex Verdugo.,R,R,L,TOR,NYY,B,,,1,1,2024,0.41,1.65,1.21,2.42,,,,0,4,Bot,,,,,,,-0.2126641173425971,-132.7209439390187,-6.156173593280822,4.886496561119045,28.03369721308313,-11.578664971828244,3.47,1.59,,,,90.6,2356,5.9,744921,669224,700250,650402,518934,683011,657077,663757,665828,54.6,,,,,,,,31,3,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard,157,0.0,0.048,,,,-0.048,,2,2,0.793,0.793,29,39,30,40,2,1,6.0,1.0,6,1,1.09,0.41,-0.41,51.2
799,FF,2024-06-29,89.1,1.01,5.71,"Cortes, Nestor",457759,641482,,called_strike,,,,,9,Justin Turner doubles (15) on a sharp fly ball to left fielder Alex Verdugo.,R,R,L,TOR,NYY,S,,,1,0,2024,0.38,1.68,0.44,1.99,,,,0,4,Bot,,,,,,,-2.17698603574201,-129.72872133711223,-6.604232894555212,4.732833651967567,26.64731462989948,-12.009207262231396,3.46,1.62,,,,88.5,2342,5.9,744921,669224,700250,650402,518934,683011,657077,663757,665828,54.64,,,,,,,,31,2,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard,159,0.0,-0.044,,,,0.044,,2,2,0.793,0.793,29,39,30,40,2,1,6.0,1.0,6,1,1.18,0.38,-0.38,49.7
800,FC,2024-06-29,85.8,1.67,5.61,"Cortes, Nestor",457759,641482,,ball,,,,,14,Justin Turner doubles (15) on a sharp fly ball to left fielder Alex Verdugo.,R,R,L,TOR,NYY,B,,,0,0,2024,-0.58,0.68,0.36,0.82,,,,0,4,Bot,,,,,,,-1.8854659760536725,-124.91364669052386,-6.452446215613356,-5.813911946000287,22.671392404411986,-24.003427024223875,3.42,1.54,,,,85.2,2427,5.7,744921,669224,700250,650402,518934,683011,657077,663757,665828,54.84,,,,,,,,31,1,Cutter,2,0,2,0,0,2,2,0,Standard,Standard,171,0.0,0.034,,,,-0.034,,2,2,0.793,0.793,29,39,30,40,2,1,6.0,1.0,6,1,2.39,-0.58,0.58,42.1
801,ST,2024-06-29,76.9,1.78,5.34,"Cortes, Nestor",665489,641482,field_out,hit_into_play,,,,,14,"Vladimir Guerrero Jr.  grounds out, shortstop Anthony Volpe to first baseman Ben Rice.",R,R,L,TOR,NYY,X,6.0,ground_ball,2,1,2024,-1.35,0.12,0.88,2.01,,,,2,3,Bot,107.31,160.42,,,,,0.5191698712660224,-111.98231677192764,-0.2838664551753591,-11.385250605867068,21.003001622107845,-31.374786726294644,3.68,1.71,79.0,80.4,5.0,76.2,2544,5.8,744921,669224,700250,650402,518934,683011,657077,663757,665828,54.7,0.254,0.234,0.0,1.0,0.0,0.0,2.0,26,4,Sweeper,2,0,2,0,0,2,2,0,Standard,Standard,306,-0.008,-0.117,64.8,8.2,0.275,0.117,88.0,2,2,0.746,0.746,29,25,30,25,2,1,6.0,1.0,6,1,3.75,-1.35,1.35,42.1
802,FC,2024-06-29,86.1,1.74,5.48,"Cortes, Nestor",665489,641482,,called_strike,,,,,9,"Vladimir Guerrero Jr.  grounds out, shortstop Anthony Volpe to first baseman Ben Rice.",R,R,L,TOR,NYY,S,,,2,0,2024,-0.57,0.36,0.58,2.04,,,,2,3,Bot,,,,,,,-1.5966622773690444,-125.43890680288256,-2.707914460234677,-5.750695404584035,23.54170625981597,-28.04971797800774,3.62,1.63,,,,85.5,2406,5.7,744921,669224,700250,650402,518934,683011,657077,663757,665828,54.83,,,,,,,,26,3,Cutter,2,0,2,0,0,2,2,0,Standard,Standard,192,0.0,-0.023,,,,0.023,,2,2,0.746,0.746,29,25,30,25,2,1,6.0,1.0,6,1,2.69,-0.57,0.57,41.1
803,FF,2024-06-29,91.7,1.03,5.65,"Cortes, Nestor",665489,641482,,ball,,,,,13,"Vladimir Guerrero Jr.  grounds out, shortstop Anthony Volpe to first baseman Ben Rice.",R,R,L,TOR,NYY,B,,,1,0,2024,0.15,1.64,-1.04,2.08,,,,2,3,Bot,,,,,,,-5.52838801527586,-133.3726233889116,-6.655388274532852,3.0640770798490107,29.628701040000323,-11.30805626282074,3.62,1.63,,,,90.9,2367,5.9,744921,669224,700250,650402,518934,683011,657077,663757,665828,54.6,,,,,,,,26,2,4-Seam Fastball,2,0,2,0,0,2,2,0,Standard,Standard,162,0.0,0.026,,,,-0.026,,2,2,0.746,0.746,29,25,30,25,2,1,6.0,1.0,6,1,1.08,0.15,-0.15,54.1
804,FC,2024-06-29,88.3,1.33,5.53,"Cortes, Nestor",665489,641482,,ball,,,,,13,"Vladimir Guerrero Jr.  grounds out, shortstop Anthony Volpe to first baseman Ben Rice.",R,R,L,TOR,NYY,B,,,0,0,2024,-0.44,0.72,-0.34,1.01,,,,2,3,Bot,,,,,,,-3.1023901512452388,-128.484234382831,-6.379297195120167,-4.250447354410849,26.03777840331037,-23.07816673332926,3.65,1.67,,,,87.4,2350,5.7,744921,669224,700250,650402,518934,683011,657077,663757,665828,54.84,,,,,,,,26,1,Cutter,2,0,2,0,0,2,2,0,Standard,Standard,165,0.0,0.015,,,,-0.015,,2,2,0.746,0.746,29,25,30,25,2,1,6.0,1.0,6,1,2.2,-0.44,0.44,44.1
805,SL,2024-06-29,79.8,1.2,5.59,"Cortes, Nestor",643396,641482,field_out,hit_into_play,,,,,2,"Isiah Kiner-Falefa grounds out, shortstop Anthony Volpe to first baseman Ben Rice.",R,R,L,TOR,NYY,X,6.0,ground_ball,1,2,2024,-0.24,-0.75,-0.18,2.93,,,,1,3,Bot,103.96,145.95,,,,,-2.54378323968958,-116.12839672224985,2.2713675437208294,-1.6712748097084469,22.298289952095324,-39.57486473825301,3.27,1.5,45.0,91.8,-1.0,78.8,2413,5.7,744921,669224,700250,650402,518934,683011,657077,663757,665828,54.84,0.343,0.32,0.0,1.0,0.0,0.0,2.0,25,4,Slider,2,0,2,0,0,2,2,0,Standard,Standard,312,-0.011,-0.115,65.6,6.5,0.378,0.115,91.8,2,2,0.757,0.757,29,29,30,29,2,1,6.0,1.0,6,1,4.33,-0.24,0.24,51.0
