Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Opponent,Inter-League,6,138.0,118,24.0,30,8,1,9,2,2,17,21,1.24,0.254,0.348,0.568,0.916,67.0,3.0,1.0,0,2,0,2,0.233,109,157,12
Opponent,Baltimore Orioles,1,23.0,21,6.0,6,0,0,3,0,1,2,3,1.5,0.286,0.348,0.714,1.062,15.0,0.0,0.0,0,0,0,1,0.2,136,167,3
Opponent,Chicago Cubs,1,18.0,17,2.0,2,0,0,2,0,0,1,7,7.0,0.118,0.167,0.471,0.637,8.0,0.0,0.0,0,0,0,0,0.0,38,77,0
Opponent,Chicago White Sox,1,20.0,16,2.0,4,2,0,0,1,0,4,2,0.5,0.25,0.4,0.375,0.775,6.0,0.0,0.0,0,0,0,0,0.286,88,153,2
Opponent,Cincinnati Reds,1,22.0,18,6.0,7,1,0,2,1,0,3,2,0.67,0.389,0.455,0.778,1.232,14.0,0.0,0.0,0,1,0,1,0.333,180,246,4
Opponent,Cleveland Guardians,1,19.0,15,4.0,5,1,0,2,0,1,4,3,0.75,0.333,0.474,0.8,1.274,12.0,1.0,0.0,0,0,0,0,0.3,190,255,2
Opponent,Colorado Rockies,1,23.0,21,1.0,3,1,0,0,0,0,2,7,3.5,0.143,0.217,0.191,0.408,4.0,0.0,0.0,0,0,0,0,0.214,-1,18,2
Opponent,Houston Astros,1,30.0,25,6.0,5,3,0,0,0,0,2,2,1.0,0.2,0.267,0.32,0.587,8.0,0.0,1.0,0,2,0,1,0.2,39,60,2
Opponent,Kansas City Royals,1,27.0,23,4.0,6,1,0,3,0,0,4,4,1.0,0.261,0.37,0.696,1.066,16.0,1.0,0.0,0,0,0,0,0.188,139,184,2
Opponent,Los Angeles Dodgers,1,25.0,21,6.0,7,0,0,4,1,0,4,5,1.25,0.333,0.44,0.905,1.345,19.0,0.0,0.0,0,0,0,0,0.25,199,242,3
Opponent,New York Mets,3,59.0,50,6.0,9,1,1,1,1,1,7,15,2.14,0.18,0.305,0.3,0.605,15.0,1.0,2.0,0,0,0,1,0.235,46,66,6
Opponent,Philadelphia Phillies,1,21.0,18,2.0,5,1,0,1,1,0,2,4,2.0,0.278,0.333,0.5,0.833,9.0,0.0,0.0,0,1,0,0,0.286,92,121,3
Opponent,San Diego Padres,1,21.0,20,3.0,6,2,0,0,0,0,0,3,,0.3,0.333,0.4,0.733,8.0,0.0,1.0,0,0,0,0,0.353,73,98,4
Opponent,St. Louis Cardinals,1,23.0,21,7.0,8,1,0,3,0,0,2,3,1.5,0.381,0.435,0.857,1.292,18.0,0.0,0.0,0,0,0,1,0.333,189,262,4
Opponent,Tampa Bay Rays,1,19.0,18,2.0,4,1,1,1,1,0,1,7,7.0,0.222,0.263,0.556,0.819,10.0,1.0,0.0,0,0,0,0,0.3,82,137,1
Opponent,WP,5,106.0,93,18.0,24,5,0,7,2,0,12,21,1.75,0.258,0.34,0.538,0.877,50.0,0.0,0.0,0,1,0,2,0.258,101,154,12
Opponent,WP >= .500,11,244.0,211,39.0,53,10,2,15,4,3,26,46,1.77,0.251,0.34,0.531,0.871,112.0,4.0,4.0,0,3,0,3,0.248,100,134,26
Game Conditions,Night,11,245.0,210,43.0,53,10,1,17,4,2,30,45,1.5,0.252,0.347,0.552,0.899,116.0,3.0,2.0,0,3,0,4,0.238,106,148,25
Game Conditions,Day,5,105.0,94,14.0,24,5,1,5,2,1,8,22,2.75,0.255,0.324,0.489,0.813,46.0,1.0,2.0,0,1,0,1,0.279,87,126,13
Game Conditions,Open,6,129.0,112,19.0,26,2,1,11,3,1,15,30,2.0,0.232,0.326,0.563,0.888,63.0,2.0,1.0,0,1,0,1,0.208,102,144,12
Game Conditions,Dome,1,19.0,18,2.0,4,1,1,1,1,0,1,7,7.0,0.222,0.263,0.556,0.819,10.0,1.0,0.0,0,0,0,0,0.3,82,136,1
Game Conditions,Retract,9,202.0,174,36.0,47,12,0,10,2,2,22,30,1.36,0.27,0.356,0.512,0.868,89.0,1.0,3.0,0,3,0,4,0.27,101,143,25
Game Conditions,Grass,7,159.0,137,25.0,31,5,1,11,3,1,17,32,1.88,0.226,0.315,0.518,0.833,71.0,2.0,2.0,0,3,0,2,0.206,90,129,14
Game Conditions,Artif. Turf,9,191.0,167,32.0,46,10,1,11,3,2,21,35,1.67,0.275,0.361,0.545,0.906,91.0,2.0,2.0,0,1,0,3,0.287,108,153,24
Ballparks,NYM-Citi Field,2,38.0,33,5.0,6,0,1,1,1,1,4,10,2.5,0.182,0.29,0.333,0.623,11.0,1.0,1.0,0,0,0,1,0.227,48,78,4
Ballparks,PHI-CitizensBank,1,21.0,18,2.0,5,1,0,1,1,0,2,4,2.0,0.278,0.333,0.5,0.833,9.0,0.0,0.0,0,1,0,0,0.286,92,130,3
