Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Bases Occupied,1--,10,32.0,27,6.0,7,0,0,3,7,1,3,5,1.67,0.259,0.375,0.593,0.968,16.0,1.0,2.0,0,0,0,0,0.211,144,157,4
Bases Occupied,-2-,9,24.0,21,3.0,4,1,1,0,0,1,3,8,2.67,0.191,0.292,0.333,0.625,7.0,0.0,0.0,0,0,0,0,0.308,62,71,2
Bases Occupied,--3,5,8.0,6,1.0,1,1,0,0,0,0,2,3,1.5,0.167,0.375,0.333,0.708,2.0,0.0,0.0,0,0,0,0,0.333,87,87,0
Bases Occupied,12-,7,21.0,20,3.0,3,0,0,0,0,0,1,9,9.0,0.15,0.191,0.15,0.341,3.0,2.0,0.0,0,0,0,0,0.273,-9,-2,3
Bases Occupied,1-3,4,6.0,5,3.0,3,0,0,0,1,0,1,1,1.0,0.6,0.667,0.6,1.267,3.0,0.0,0.0,0,0,0,0,0.75,234,224,3
Bases Occupied,-23,2,2.0,2,0.0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,-100,0
Bases Occupied,123,2,2.0,2,1.0,1,0,0,0,0,0,0,1,,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0,0,0,0,1.0,162,183,1
Bases Occupied,"on 1st,",9,35.0,30,6.0,6,0,0,2,2,0,3,10,3.33,0.2,0.314,0.4,0.714,12.0,3.0,2.0,0,0,0,0,0.222,83,89,4
Bases Occupied,"on 3rd,",3,3.0,3,0.0,0,0,0,0,0,0,0,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,-100,0
Bases Occupied,"on 3rd, 2 out",8,15.0,12,5.0,5,1,0,0,0,0,3,4,1.33,0.417,0.533,0.5,1.033,6.0,0.0,0.0,0,0,0,0,0.625,172,192,4
Bases Occupied,"0 out, ---",10,60.0,60,3.0,21,4,0,3,0,0,0,13,,0.35,0.35,0.567,0.917,34.0,0.0,0.0,0,0,0,0,0.409,131,158,14
Bases Occupied,"0 out, 1--",7,11.0,9,4.0,2,0,0,2,1,0,2,2,1.0,0.222,0.364,0.889,1.253,8.0,1.0,0.0,0,0,0,0,0.0,206,213,0
Bases Occupied,"0 out, -2-",5,5.0,4,0.0,0,0,0,0,0,1,1,1,1.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0,0,0,0,0.0,-39,-42,0
Bases Occupied,"0 out, 12-",3,4.0,4,1.0,1,0,0,0,0,0,0,1,,0.25,0.25,0.25,0.5,1.0,1.0,0.0,0,0,0,0,0.333,31,37,1
Bases Occupied,"1 out, ---",10,40.0,36,2.0,10,3,0,2,0,0,4,12,3.0,0.278,0.35,0.528,0.878,19.0,0.0,0.0,0,0,0,0,0.364,122,153,5
Bases Occupied,"1 out, 1--",8,11.0,8,0.0,2,0,0,0,4,1,1,3,3.0,0.25,0.455,0.25,0.705,2.0,0.0,2.0,0,0,0,0,0.4,93,103,2
Bases Occupied,"1 out, -2-",6,9.0,9,1.0,2,1,0,0,0,0,0,3,,0.222,0.222,0.333,0.556,3.0,0.0,0.0,0,0,0,0,0.333,41,51,1
