Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Count/Balls-Strikes,After 1-1,19,137.0,126,11.0,32,8,0,4,,,10,30,3.0,0.254,0.314,0.413,0.727,52.0,5.0,1.0,0,0,0,1,0.304,91,118,20
Count/Balls-Strikes,After 2-1,17,75.0,66,11.0,19,9,0,3,,,8,11,1.38,0.288,0.373,0.561,0.934,37.0,2.0,1.0,0,0,0,0,0.308,144,137,7
Count/Balls-Strikes,After 3-1,14,25.0,19,8.0,8,3,0,1,,,6,0,0.0,0.421,0.56,0.737,1.297,14.0,1.0,0.0,0,0,0,0,0.389,241,162,4
Count/Balls-Strikes,After 0-2,19,74.0,70,11.0,16,5,0,2,,,2,25,12.5,0.229,0.257,0.386,0.643,27.0,2.0,1.0,0,1,0,1,0.318,68,182,9
Count/Balls-Strikes,After 1-2,19,109.0,100,12.0,21,4,0,3,,,8,37,4.63,0.21,0.275,0.34,0.615,34.0,4.0,1.0,0,0,0,1,0.3,62,147,14
Count/Balls-Strikes,After 2-2,19,97.0,81,5.0,13,4,0,2,,,14,32,2.29,0.161,0.299,0.284,0.583,23.0,3.0,2.0,0,0,0,0,0.234,57,100,7
Count/Balls-Strikes,Zero Balls,17,74.0,68,10.0,19,3,1,1,,,0,9,,0.279,0.274,0.397,0.671,27.0,3.0,1.0,1,4,0,2,0.29,75,88,14
Count/Balls-Strikes,Zero Strikes,16,51.0,46,9.0,21,3,1,0,,,1,0,0.0,0.457,0.46,0.565,1.025,26.0,4.0,1.0,1,2,0,1,0.438,171,117,17
Count/Balls-Strikes,Three Balls,18,72.0,50,10.0,14,4,0,2,,,21,8,0.38,0.28,0.5,0.48,0.98,24.0,3.0,1.0,0,0,0,0,0.3,163,115,8
Count/Balls-Strikes,Two Strikes,19,187.0,165,23.0,36,10,0,6,,,19,57,3.0,0.218,0.305,0.388,0.693,64.0,6.0,2.0,0,1,0,2,0.291,83,170,20
Count/Balls-Strikes,Batter Ahead,19,120.0,95,20.0,33,9,1,3,,,21,8,0.38,0.347,0.467,0.558,1.025,53.0,5.0,2.0,0,2,0,1,0.349,171,114,20
Count/Balls-Strikes,Even Count,19,100.0,98,4.0,25,4,0,1,,,0,24,,0.255,0.263,0.327,0.589,32.0,4.0,1.0,1,0,0,0,0.329,56,74,20
Count/Balls-Strikes,Pitcher Ahead,18,101.0,96,17.0,23,5,1,3,,,0,25,,0.24,0.238,0.406,0.644,39.0,3.0,1.0,0,4,0,3,0.278,67,145,14
Leading Off Inning,First Batter,19,19.0,19,0.0,7,2,0,0,,,0,2,,0.368,0.368,0.474,0.842,9.0,0.0,0.0,0,0,0,0,0.412,122,143,5
