Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Pitching Role,as Starter,7,138.0,128,20.0,33,6,2,6,5,0,9,37,4.11,0.258,0.312,0.477,0.788,61.0,1.0,1.0,0,0,0,0,0.318,97,116,19
Pitching Role,as Reliever,1,19.0,17,1.0,4,3,0,1,0,0,2,7,3.5,0.235,0.316,0.588,0.904,10.0,0.0,0.0,0,0,0,0,0.333,121,153,0
Run Support,0-2 Runs Scored,3,59.0,55,12.0,15,2,2,4,4,0,3,17,5.67,0.273,0.322,0.6,0.922,33.0,1.0,1.0,0,0,0,0,0.324,126,141,7
Run Support,3-5 Runs Scored,3,56.0,51,3.0,11,3,0,1,1,0,5,18,3.6,0.216,0.286,0.333,0.619,17.0,0.0,0.0,0,0,0,0,0.313,60,75,7
Run Support,6+ Runs Scored,1,23.0,22,5.0,7,1,0,1,0,0,1,2,2.0,0.318,0.348,0.5,0.848,11.0,0.0,0.0,0,0,0,0,0.316,114,136,5
Batting Order Positions,Batting 1st,8,21.0,19,1.0,2,0,0,0,1,0,2,8,4.0,0.105,0.191,0.105,0.296,2.0,0.0,0.0,0,0,0,0,0.182,-18,-16,2
Batting Order Positions,Batting 2nd,8,19.0,18,2.0,6,1,1,2,0,0,1,6,6.0,0.333,0.368,0.833,1.202,15.0,0.0,0.0,0,0,0,0,0.4,188,206,2
Batting Order Positions,Batting 3rd,8,19.0,19,4.0,6,1,1,2,0,0,0,5,,0.316,0.316,0.79,1.105,15.0,0.0,0.0,0,0,0,0,0.333,162,171,2
Batting Order Positions,Batting 4th,8,19.0,18,5.0,4,2,0,1,0,0,1,7,7.0,0.222,0.263,0.5,0.763,9.0,0.0,0.0,0,0,0,0,0.3,86,101,1
Batting Order Positions,Batting 5th,8,18.0,16,1.0,4,0,0,1,0,0,2,5,2.5,0.25,0.333,0.438,0.771,7.0,0.0,0.0,0,0,0,0,0.3,96,113,3
Batting Order Positions,Batting 6th,8,17.0,17,3.0,5,2,0,1,2,0,0,4,,0.294,0.294,0.588,0.882,10.0,1.0,0.0,0,0,0,0,0.333,114,151,2
Batting Order Positions,Batting 7th,8,16.0,14,1.0,4,1,0,0,2,0,1,1,1.0,0.286,0.375,0.357,0.732,5.0,0.0,1.0,0,0,0,0,0.308,93,116,3
Batting Order Positions,Batting 8th,8,14.0,12,3.0,5,2,0,0,0,0,2,2,1.0,0.417,0.5,0.583,1.083,7.0,0.0,0.0,0,0,0,0,0.5,179,230,3
Batting Order Positions,Batting 9th,8,14.0,12,1.0,1,0,0,0,0,0,2,6,3.0,0.083,0.214,0.083,0.298,1.0,0.0,0.0,0,0,0,0,0.167,-15,0,1
Batting Order Positions,"Bat1-2,non-P",8,40.0,37,3.0,8,1,1,2,1,0,3,14,4.67,0.216,0.275,0.46,0.735,17.0,0.0,0.0,0,0,0,0,0.286,82,93,4
Batting Order Positions,"Bat3-6,non-P",8,73.0,70,13.0,19,5,1,5,2,0,3,21,7.0,0.271,0.301,0.586,0.887,41.0,1.0,0.0,0,0,0,0,0.318,116,136,8
Batting Order Positions,"Bat7-9,non-P",8,44.0,38,5.0,10,3,0,0,2,0,5,9,1.8,0.263,0.364,0.342,0.706,13.0,0.0,1.0,0,0,0,0,0.345,87,118,7
Swung or Took First Pitch of PA,Swung at 1st Pitch,8,49.0,49,8.0,16,4,1,4,,,0,11,,0.327,0.327,0.694,1.02,34.0,0.0,0.0,0,0,0,0,0.353,146,180,7
Swung or Took First Pitch of PA,Took 1st Pitch,8,108.0,96,13.0,21,5,1,3,,,11,33,3.0,0.219,0.306,0.385,0.691,37.0,1.0,1.0,0,0,0,0,0.3,77,93,12
Count/Balls-Strikes,First Pitch,8,21.0,20,2.0,8,4,1,1,,,0,0,,0.4,0.429,0.85,1.279,17.0,0.0,1.0,0,0,0,0,0.368,211,177,2
Count/Balls-Strikes,1-0 Count,7,13.0,13,8.0,6,4,0,1,,,0,0,,0.462,0.462,1.0,1.462,13.0,0.0,0.0,0,0,0,0,0.417,252,210,1
Count/Balls-Strikes,2-0 Count,2,3.0,3,1.0,1,0,0,0,,,0,0,,0.333,0.333,0.333,0.667,1.0,1.0,0.0,0,0,0,0,0.333,75,50,1
Count/Balls-Strikes,3-0 Count,4,4.0,0,0.0,0,0,0,0,,,4,0,0.0,,1.0,,,0.0,0.0,0.0,0,0,0,0,,,,0
Count/Balls-Strikes,0-1 Count,7,14.0,14,2.0,6,0,0,1,,,0,0,,0.429,0.429,0.643,1.072,9.0,0.0,0.0,0,0,0,0,0.385,169,155,5
Count/Balls-Strikes,1-1 Count,4,5.0,5,1.0,1,0,0,0,,,0,0,,0.2,0.2,0.2,0.4,1.0,0.0,0.0,0,0,0,0,0.2,5,0,1
Count/Balls-Strikes,2-1 Count,2,3.0,3,0.0,0,0,0,0,,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,-100,0
Count/Balls-Strikes,3-1 Count,4,4.0,2,0.0,1,0,0,0,,,2,0,0.0,0.5,0.75,0.5,1.25,1.0,0.0,0.0,0,0,0,0,0.5,242,86,1
Count/Balls-Strikes,0-2 Count,7,16.0,16,1.0,1,0,0,0,,,0,7,,0.063,0.063,0.063,0.125,1.0,0.0,0.0,0,0,0,0,0.111,-67,-32,1
Count/Balls-Strikes,1-2 Count,8,29.0,29,1.0,4,1,1,1,,,0,16,,0.138,0.138,0.345,0.483,10.0,0.0,0.0,0,0,0,0,0.25,15,122,1
Count/Balls-Strikes,2-2 Count,8,20.0,20,1.0,3,0,0,1,,,0,9,,0.15,0.15,0.3,0.45,6.0,0.0,0.0,0,0,0,0,0.2,9,95,2
Count/Balls-Strikes,Full Count,8,25.0,20,4.0,6,0,0,2,,,5,12,2.4,0.3,0.44,0.6,1.04,12.0,0.0,0.0,0,0,0,0,0.667,164,178,4
Count/Balls-Strikes,After 1-0,8,59.0,50,11.0,14,4,0,1,,,9,13,1.44,0.28,0.39,0.42,0.81,21.0,1.0,0.0,0,0,0,0,0.361,111,102,9
Count/Balls-Strikes,After 2-0,7,20.0,13,1.0,4,0,0,0,,,7,4,0.57,0.308,0.55,0.308,0.858,4.0,1.0,0.0,0,0,0,0,0.444,139,78,4
