Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Game Outcome for Pitcher,in non-Sv,8,43.0,39,6.0,13,2,0,0,2,0,4,5,1.25,0.333,0.395,0.385,0.78,15.0,1.0,0.0,0,0,0,1,0.382,140,122,11
Pitching Role,as Starter,14,314.0,284,32.0,65,12,0,5,13,4,28,59,2.11,0.229,0.303,0.324,0.626,92.0,10.0,2.0,0,0,0,0,0.273,92,76,48
Pitching Role,as Reliever,9,49.0,44,8.0,14,2,0,1,2,0,5,6,1.2,0.318,0.388,0.432,0.82,19.0,1.0,0.0,0,0,0,1,0.351,151,136,11
Run Support,0-2 Runs Scored,4,81.0,73,8.0,17,5,0,0,5,0,7,14,2.0,0.233,0.309,0.301,0.61,22.0,2.0,1.0,0,0,0,0,0.288,88,67,12
Run Support,3-5 Runs Scored,8,182.0,165,18.0,36,5,0,4,8,4,16,35,2.19,0.218,0.291,0.321,0.612,53.0,5.0,1.0,0,0,0,0,0.254,88,74,27
Run Support,6+ Runs Scored,2,51.0,46,6.0,12,2,0,1,0,0,5,10,2.0,0.261,0.333,0.37,0.703,17.0,3.0,0.0,0,0,0,0,0.314,116,100,9
Batting Order Positions,Batting 1st,18,45.0,38,3.0,7,2,0,1,4,0,7,8,1.14,0.184,0.311,0.316,0.627,12.0,2.0,0.0,0,0,0,1,0.207,93,73,4
Batting Order Positions,Batting 2nd,20,46.0,42,11.0,7,2,0,2,1,0,3,11,3.67,0.167,0.239,0.357,0.596,15.0,1.0,1.0,0,0,0,0,0.172,82,56,3
Batting Order Positions,Batting 3rd,20,46.0,42,4.0,10,0,0,0,2,1,3,9,3.0,0.238,0.304,0.238,0.542,10.0,0.0,1.0,0,0,0,0,0.303,67,44,10
Batting Order Positions,Batting 4th,21,45.0,43,3.0,12,1,0,2,3,0,2,7,3.5,0.279,0.311,0.442,0.753,19.0,3.0,0.0,0,0,0,0,0.294,130,103,9
Batting Order Positions,Batting 5th,19,42.0,37,1.0,8,3,0,0,1,0,5,7,1.4,0.216,0.31,0.297,0.607,11.0,1.0,0.0,0,0,0,0,0.267,87,71,5
Batting Order Positions,Batting 6th,18,38.0,35,4.0,10,2,0,1,0,1,3,5,1.67,0.286,0.342,0.429,0.771,15.0,1.0,0.0,0,0,0,0,0.31,136,125,7
Batting Order Positions,Batting 7th,18,35.0,29,3.0,9,1,0,0,1,1,6,5,0.83,0.31,0.429,0.345,0.773,10.0,0.0,0.0,0,0,0,0,0.375,139,131,8
Batting Order Positions,Batting 8th,17,33.0,30,2.0,8,1,0,0,2,1,3,6,2.0,0.267,0.333,0.3,0.633,9.0,2.0,0.0,0,0,0,0,0.333,95,96,7
Batting Order Positions,Batting 9th,18,33.0,32,6.0,8,2,0,0,1,0,1,7,7.0,0.25,0.273,0.313,0.585,10.0,1.0,0.0,0,0,0,0,0.32,80,89,6
Batting Order Positions,"Bat1-2,non-P",21,91.0,80,14.0,14,4,0,3,5,0,10,19,1.9,0.175,0.275,0.338,0.612,27.0,3.0,1.0,0,0,0,1,0.19,88,65,7
Batting Order Positions,"Bat3-6,non-P",21,171.0,157,12.0,40,6,0,3,6,2,13,28,2.15,0.255,0.316,0.35,0.666,55.0,5.0,1.0,0,0,0,0,0.294,104,84,31
Batting Order Positions,"Bat7-9,non-P",20,101.0,91,11.0,25,4,0,0,4,2,10,18,1.8,0.275,0.347,0.319,0.665,29.0,3.0,0.0,0,0,0,0,0.343,105,106,21
Swung or Took First Pitch of PA,Swung at 1st Pitch,20,108.0,103,20.0,32,7,0,4,,,5,25,5.0,0.311,0.343,0.495,0.838,51.0,3.0,0.0,0,0,0,0,0.378,156,138,21
Swung or Took First Pitch of PA,Took 1st Pitch,23,255.0,225,15.0,47,7,0,2,,,28,40,1.43,0.209,0.302,0.267,0.569,60.0,8.0,2.0,0,0,0,1,0.246,75,61,38
Count/Balls-Strikes,First Pitch,17,45.0,44,10.0,18,3,0,2,,,0,0,,0.409,0.422,0.614,1.036,27.0,2.0,1.0,0,0,0,0,0.381,216,133,13
Count/Balls-Strikes,1-0 Count,16,29.0,29,0.0,6,0,0,0,,,0,0,,0.207,0.207,0.207,0.414,6.0,1.0,0.0,0,0,0,0,0.207,27,-3,6
Count/Balls-Strikes,2-0 Count,6,6.0,6,0.0,1,0,0,0,,,0,0,,0.167,0.167,0.167,0.333,1.0,0.0,0.0,0,0,0,0,0.167,3,-25,1
Count/Balls-Strikes,3-0 Count,6,6.0,0,0.0,0,0,0,0,,,6,0,0.0,,1.0,,,0.0,0.0,0.0,0,0,0,0,,,,0
Count/Balls-Strikes,0-1 Count,15,26.0,26,7.0,9,2,0,1,,,0,0,,0.346,0.346,0.539,0.885,14.0,0.0,0.0,0,0,0,0,0.32,169,110,6
Count/Balls-Strikes,1-1 Count,16,31.0,30,6.0,10,4,0,1,,,0,0,,0.333,0.355,0.567,0.922,17.0,1.0,1.0,0,0,0,1,0.31,181,117,5
Count/Balls-Strikes,2-1 Count,11,18.0,18,5.0,7,2,0,1,,,0,0,,0.389,0.389,0.667,1.056,12.0,1.0,0.0,0,0,0,0,0.353,221,128,4
