Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Bases Occupied,"0 out, -23",1,1.0,1,1.0,1,0,0,0,0,0,0,0,,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0,0,0,0,1.0,543,375,1
Bases Occupied,"0 out, 123",2,3.0,3,2.0,1,0,0,0,0,0,0,1,,0.333,0.333,0.333,0.667,1.0,0.0,0.0,0,0,0,0,0.5,114,75,1
Bases Occupied,"1 out, ---",20,97.0,87,2.0,15,0,0,2,0,0,8,26,3.25,0.172,0.258,0.241,0.499,21.0,0.0,2.0,0,0,0,0,0.22,61,48,13
Bases Occupied,"1 out, 1--",18,38.0,35,4.0,12,0,0,2,2,0,3,10,3.33,0.343,0.395,0.514,0.909,18.0,6.0,0.0,0,0,0,0,0.435,192,146,10
Bases Occupied,"1 out, -2-",4,4.0,4,0.0,2,0,0,0,1,0,0,1,,0.5,0.5,0.5,1.0,2.0,0.0,0.0,0,0,0,0,0.667,222,178,2
Bases Occupied,"1 out, --3",1,1.0,1,1.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,-100,0
Bases Occupied,"1 out, 12-",8,9.0,7,1.0,0,0,0,0,2,0,1,3,3.0,0.0,0.125,0.0,0.125,0.0,2.0,0.0,0,0,0,0,0.0,-59,-60,0
Bases Occupied,"1 out, 1-3",5,6.0,6,5.0,3,1,0,0,0,0,0,1,,0.5,0.5,0.667,1.167,4.0,0.0,0.0,0,0,0,0,0.6,275,170,2
Bases Occupied,"1 out, -23",4,5.0,3,2.0,1,0,0,0,0,0,2,1,0.5,0.333,0.6,0.333,0.933,1.0,0.0,0.0,0,0,0,0,0.5,201,123,1
Bases Occupied,"1 out, 123",5,6.0,4,3.0,1,0,0,0,0,0,0,2,,0.25,0.167,0.25,0.417,1.0,0.0,0.0,0,2,0,0,0.25,34,15,1
Bases Occupied,"2 out, ---",20,79.0,71,0.0,13,1,0,0,0,0,8,17,2.13,0.183,0.266,0.197,0.463,14.0,0.0,0.0,0,0,0,0,0.241,49,42,12
Bases Occupied,"2 out, 1--",18,34.0,32,2.0,10,0,0,1,2,0,2,8,4.0,0.313,0.353,0.406,0.759,13.0,0.0,0.0,0,0,0,0,0.391,144,112,9
Bases Occupied,"2 out, -2-",7,7.0,7,0.0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,-100,0
Bases Occupied,"2 out, --3",4,4.0,4,0.0,0,0,0,0,0,0,0,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,-100,0
Bases Occupied,"2 out, 12-",10,12.0,10,1.0,1,1,0,0,0,0,2,4,2.0,0.1,0.25,0.2,0.45,2.0,0.0,0.0,0,0,0,0,0.167,45,32,0
Bases Occupied,"2 out, 1-3",5,6.0,3,0.0,0,0,0,0,0,0,2,1,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0,0,0,0,0.0,63,55,0
Bases Occupied,"2 out, -23",3,3.0,3,2.0,1,1,0,0,0,0,0,0,,0.333,0.333,0.667,1.0,2.0,0.0,0.0,0,0,0,0,0.333,220,169,0
Bases Occupied,"2 out, 123",8,9.0,8,5.0,2,0,0,0,0,0,1,2,2.0,0.25,0.333,0.25,0.583,2.0,0.0,0.0,0,0,0,0,0.333,88,72,2
Clutch Stats,"2 outs, RISP",18,41.0,35,8.0,4,2,0,0,0,0,5,10,2.0,0.114,0.244,0.171,0.415,6.0,0.0,1.0,0,0,0,0,0.16,34,18,2
Clutch Stats,Late & Close,2,9.0,8,0.0,1,0,0,0,1,0,1,2,2.0,0.125,0.222,0.125,0.347,1.0,1.0,0.0,0,0,0,0,0.167,12,5,1
Clutch Stats,Tie Game,19,207.0,189,17.0,48,3,0,6,6,2,17,50,2.94,0.254,0.319,0.365,0.684,69.0,6.0,1.0,0,0,0,1,0.316,120,93,39
Clutch Stats,Within 1 R,21,310.0,277,32.0,74,3,0,8,7,2,29,71,2.45,0.267,0.337,0.365,0.701,101.0,9.0,1.0,0,2,0,1,0.33,126,98,63
Clutch Stats,Within 2 R,21,407.0,359,41.0,86,5,0,10,10,2,42,92,2.19,0.24,0.323,0.337,0.66,121.0,12.0,3.0,0,2,0,1,0.293,112,87,71
Clutch Stats,Within 3 R,21,461.0,409,44.0,96,6,0,10,10,2,45,103,2.29,0.235,0.315,0.323,0.638,132.0,12.0,4.0,0,2,0,1,0.289,105,81,80
Clutch Stats,Within 4 R,21,471.0,419,46.0,99,6,0,10,10,2,45,106,2.36,0.236,0.315,0.322,0.637,135.0,12.0,4.0,0,2,0,1,0.292,105,81,83
Clutch Stats,Margin > 4 R,4,38.0,38,2.0,8,1,0,0,0,0,0,9,,0.211,0.211,0.237,0.447,9.0,1.0,0.0,0,0,0,1,0.276,44,26,7
Clutch Stats,Ahead,12,181.0,161,14.0,34,3,0,1,3,0,16,37,2.31,0.211,0.289,0.248,0.537,40.0,6.0,2.0,0,1,0,1,0.266,73,60,30
Clutch Stats,Behind,12,121.0,107,17.0,25,1,0,3,1,0,12,28,2.33,0.234,0.314,0.327,0.641,35.0,1.0,1.0,0,1,0,0,0.286,106,76,21
Leverage,High Lvrge,20,93.0,78,24.0,21,3,0,1,4,2,11,21,1.91,0.269,0.359,0.346,0.705,27.0,7.0,1.0,0,2,0,0,0.345,127,99,17
Leverage,Medium Lvrge,21,229.0,205,18.0,52,2,0,7,6,0,22,47,2.14,0.254,0.332,0.366,0.698,75.0,6.0,2.0,0,0,0,1,0.298,124,97,43
Leverage,Low Lvrge,20,187.0,174,6.0,34,2,0,2,0,0,12,47,3.92,0.195,0.251,0.241,0.493,42.0,0.0,1.0,0,0,0,1,0.256,58,42,30
Times Facing Opponent in Game,"1st PA in G, as SP",21,187.0,170,19.0,46,2,0,6,,,16,46,2.88,0.271,0.337,0.388,0.725,66.0,4.0,1.0,0,0,0,0,0.339,133,109,38
Times Facing Opponent in Game,"2nd PA in G, as SP",20,180.0,160,10.0,27,3,0,1,,,17,44,2.59,0.169,0.251,0.206,0.458,33.0,5.0,1.0,0,1,0,1,0.224,47,30,23
Times Facing Opponent in Game,"3rd PA in G, as SP",20,131.0,117,17.0,32,2,0,2,,,11,24,2.18,0.274,0.344,0.342,0.685,40.0,4.0,2.0,0,1,0,1,0.326,121,84,28
Times Facing Opponent in Game,"4th+ PA in G, as SP",5,11.0,10,2.0,2,0,0,1,,,1,1,1.0,0.2,0.273,0.5,0.773,5.0,0.0,0.0,0,0,0,0,0.125,148,139,1
Pitch Count,Pitch 1-25,21,122.0,109,9.0,30,2,0,4,,,12,28,2.33,0.275,0.353,0.404,0.756,44.0,3.0,1.0,0,0,0,0,0.338,143,116,24
Pitch Count,Pitch 26-50,21,134.0,124,12.0,26,1,0,2,,,8,35,4.38,0.21,0.261,0.266,0.527,33.0,4.0,1.0,0,1,0,0,0.273,70,50,23
Pitch Count,Pitch 51-75,20,121.0,106,8.0,23,1,0,2,,,13,26,2.0,0.217,0.308,0.283,0.591,30.0,3.0,1.0,0,0,0,2,0.269,90,66,20
Pitch Count,Pitch 76-100,20,119.0,108,19.0,28,3,0,2,,,9,23,2.56,0.259,0.319,0.343,0.662,37.0,3.0,1.0,0,1,0,0,0.31,113,85,23
Pitch Count,Pitch 101+,10,13.0,10,0.0,0,0,0,0,,,3,3,1.0,0.0,0.231,0.0,0.231,0.0,0.0,0.0,0,0,0,0,0.0,-25,-23,0
Days of Rest,"4 Days,GS",3,78.0,70,8.0,15,2,0,1,2,0,7,16,2.29,0.214,0.282,0.286,0.568,20.0,2.0,0.0,0,1,0,0,0.259,83,60,12
Days of Rest,"5 Days,GS",13,329.0,299,22.0,66,4,0,6,3,1,26,71,2.73,0.221,0.289,0.294,0.583,88.0,11.0,3.0,0,1,0,1,0.269,88,66,56
Days of Rest,"6+ Days,GS",5,102.0,88,23.0,26,1,0,3,5,1,12,28,2.33,0.296,0.386,0.409,0.795,36.0,0.0,1.0,0,0,0,1,0.404,156,119,22
Hit Location,To Infield,21,190.0,190,9.0,13,0,0,0,0,0,0,0,,0.068,0.068,0.068,0.137,13.0,13.0,0.0,0,0,0,2,0.068,-56,67,13
Hit Location,To Outfield,21,154.0,152,37.0,94,7,0,10,0,0,0,0,,0.618,0.61,0.862,1.472,131.0,0.0,0.0,0,2,0,0,0.583,372,112,77
