Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Count/Balls-Strikes,Zero Strikes,26,102.0,95,9.0,33,4,1,4,,,4,0,0.0,0.347,0.382,0.537,0.919,51.0,1.0,2.0,0,1,0,0,0.315,140,92,24
Count/Balls-Strikes,Three Balls,26,92.0,57,4.0,9,2,0,1,,,34,23,0.68,0.158,0.467,0.246,0.713,14.0,1.0,0.0,0,1,0,1,0.235,100,49,6
Count/Balls-Strikes,Two Strikes,27,224.0,205,16.0,36,9,0,5,,,18,87,4.83,0.176,0.246,0.293,0.538,60.0,2.0,1.0,0,0,0,1,0.274,43,111,22
Count/Balls-Strikes,Batter Ahead,26,159.0,123,12.0,33,7,0,5,,,34,23,0.68,0.268,0.421,0.447,0.869,55.0,2.0,0.0,0,2,0,1,0.289,132,81,21
Count/Balls-Strikes,Even Count,26,163.0,160,22.0,46,12,2,7,,,0,24,,0.288,0.301,0.519,0.819,83.0,2.0,3.0,0,0,0,0,0.302,111,133,25
Count/Balls-Strikes,Pitcher Ahead,27,140.0,140,18.0,33,7,0,3,,,0,40,,0.236,0.236,0.35,0.586,49.0,4.0,0.0,0,0,0,1,0.309,52,126,23
Leading Off Inning,First Batter,27,27.0,24,2.0,7,0,0,2,,,3,4,1.33,0.292,0.37,0.542,0.912,13.0,1.0,0.0,0,0,0,0,0.278,137,161,5
Leading Off Inning,Leadoff Inn.,27,115.0,102,3.0,22,7,0,3,,,13,24,1.85,0.216,0.304,0.373,0.677,38.0,0.0,0.0,0,0,0,0,0.253,79,94,12
Opposition Defensive Position,vs. Non-P,27,462.0,423,53.0,112,26,2,15,10,6,34,87,2.56,0.265,0.323,0.442,0.765,187.0,8.0,3.0,0,2,0,2,0.3,100,113,69
Number of Outs in Inning,0 outs,27,161.0,146,13.0,33,10,0,5,3,2,14,36,2.57,0.226,0.298,0.397,0.695,58.0,4.0,1.0,0,0,0,0,0.267,82,93,18
Number of Outs in Inning,1 out,26,152.0,141,20.0,39,11,0,6,1,1,8,26,3.25,0.277,0.316,0.482,0.798,68.0,4.0,1.0,0,2,0,1,0.297,107,120,22
Number of Outs in Inning,2 outs,27,149.0,136,20.0,40,5,2,4,6,3,12,25,2.08,0.294,0.356,0.449,0.804,61.0,0.0,1.0,0,0,0,1,0.336,112,130,29
Bases Occupied,RISP,22,107.0,95,37.0,28,8,0,4,3,0,7,18,2.57,0.295,0.355,0.505,0.86,48.0,3.0,3.0,0,2,0,1,0.32,124,129,16
Bases Occupied,---,27,280.0,256,8.0,61,14,1,8,0,0,24,53,2.21,0.238,0.304,0.395,0.698,101.0,0.0,0.0,0,0,0,1,0.272,84,103,38
Bases Occupied,Men On,27,182.0,167,45.0,51,12,1,7,10,6,10,34,3.4,0.305,0.352,0.515,0.867,86.0,8.0,3.0,0,2,0,1,0.344,126,131,31
Bases Occupied,1--,25,75.0,72,8.0,23,4,1,3,7,6,3,16,5.33,0.319,0.347,0.528,0.875,38.0,5.0,0.0,0,0,0,0,0.377,127,133,15
Bases Occupied,-2-,19,44.0,40,8.0,13,5,0,1,0,0,3,4,1.33,0.325,0.386,0.525,0.911,21.0,0.0,1.0,0,0,0,1,0.343,138,148,7
Bases Occupied,--3,10,19.0,17,5.0,4,1,0,0,0,0,1,5,5.0,0.235,0.263,0.294,0.557,5.0,0.0,0.0,0,1,0,0,0.308,48,45,3
Bases Occupied,12-,13,18.0,15,5.0,4,1,0,1,0,0,2,4,2.0,0.267,0.389,0.533,0.922,8.0,2.0,1.0,0,0,0,0,0.3,141,156,2
Bases Occupied,1-3,11,10.0,8,8.0,3,0,0,1,3,0,1,0,0.0,0.375,0.4,0.75,1.15,6.0,1.0,0.0,0,1,0,0,0.25,194,175,2
Bases Occupied,-23,7,9.0,8,7.0,3,1,0,0,0,0,0,2,,0.375,0.444,0.5,0.944,4.0,0.0,1.0,0,0,0,0,0.5,151,136,2
Bases Occupied,123,4,7.0,7,4.0,1,0,0,1,0,0,0,3,,0.143,0.143,0.571,0.714,4.0,0.0,0.0,0,0,0,0,0.0,74,79,0
Bases Occupied,"on 1st,",24,67.0,63,17.0,17,3,0,4,0,2,2,14,7.0,0.27,0.299,0.508,0.806,32.0,8.0,1.0,0,1,0,0,0.283,108,109,10
Bases Occupied,"on 3rd,",11,17.0,14,13.0,4,1,0,1,0,0,1,6,6.0,0.286,0.294,0.571,0.866,8.0,1.0,0.0,0,2,0,0,0.333,120,98,2
Bases Occupied,"on 3rd, 2 out",16,28.0,26,10.0,7,1,0,1,0,0,1,4,4.0,0.269,0.321,0.423,0.745,11.0,0.0,1.0,0,0,0,0,0.286,95,107,5
Bases Occupied,"0 out, ---",26,119.0,105,3.0,22,7,0,3,0,0,14,25,1.79,0.21,0.303,0.362,0.664,38.0,0.0,0.0,0,0,0,0,0.247,76,91,12
Bases Occupied,"0 out, 1--",17,23.0,23,3.0,4,1,0,1,2,2,0,7,,0.174,0.174,0.348,0.522,8.0,2.0,0.0,0,0,0,0,0.2,33,32,2
Bases Occupied,"0 out, -2-",10,12.0,12,1.0,5,2,0,0,0,0,0,3,,0.417,0.417,0.583,1.0,7.0,0.0,0.0,0,0,0,0,0.556,161,171,3
Bases Occupied,"0 out, 12-",2,2.0,1,0.0,0,0,0,0,0,0,0,0,,0.0,0.5,0.0,0.5,0.0,1.0,1.0,0,0,0,0,0.0,55,52,0
Bases Occupied,"0 out, 1-3",3,2.0,2,2.0,1,0,0,0,1,0,0,0,,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0,0,0,0,0.5,168,131,1
Bases Occupied,"0 out, -23",2,2.0,2,0.0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,-100,0
Bases Occupied,"0 out, 123",1,1.0,1,4.0,1,0,0,1,0,0,0,0,,1.0,1.0,4.0,5.0,4.0,0.0,0.0,0,0,0,0,,1115,1009,0
Bases Occupied,"1 out, ---",25,89.0,84,4.0,22,6,0,4,0,0,5,16,3.2,0.262,0.303,0.476,0.78,40.0,0.0,0.0,0,0,0,1,0.281,102,124,12
Bases Occupied,"1 out, 1--",19,27.0,26,2.0,8,1,0,1,1,1,1,5,5.0,0.308,0.333,0.462,0.795,12.0,3.0,0.0,0,0,0,0,0.35,108,115,6
