Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Pitch Count,Pitch 76-100,13,54.0,48,8.0,13,4,0,1,,,5,6,1.2,0.271,0.352,0.417,0.769,20.0,3.0,1.0,0,0,0,0,0.293,81,114,8
Pitch Count,Pitch 101+,2,3.0,2,1.0,1,0,0,0,,,1,1,1.0,0.5,0.667,0.5,1.167,1.0,0.0,0.0,0,0,0,0,1.0,183,275,1
Days of Rest,"4 Days,GS",7,153.0,137,20.0,39,9,0,4,1,1,15,31,2.07,0.285,0.36,0.438,0.798,60.0,3.0,1.0,0,0,1,0,0.343,87,122,26
Days of Rest,"5 Days,GS",7,166.0,149,34.0,54,16,2,3,3,2,14,24,1.71,0.362,0.412,0.557,0.969,83.0,3.0,0.0,0,2,0,0,0.411,126,170,33
Days of Rest,"6+ Days,GS",4,85.0,79,10.0,20,6,0,3,5,1,6,8,1.33,0.253,0.306,0.443,0.749,35.0,2.0,0.0,0,0,0,0,0.25,74,102,11
Hit Location,To Infield,18,127.0,127,8.0,14,0,0,0,0,0,0,0,,0.11,0.11,0.11,0.22,14.0,8.0,0.0,0,0,0,0,0.11,-48,170,14
Hit Location,To Outfield,18,177.0,175,50.0,99,31,2,10,0,0,0,0,,0.566,0.559,0.937,1.496,164.0,0.0,0.0,0,2,0,0,0.533,243,110,56
Hit Location,Ball In Play,18,294.0,292,40.0,103,31,2,0,0,0,0,0,,0.353,0.35,0.473,0.823,138.0,8.0,0.0,0,2,0,0,0.35,92,148,70
Hit Location,Not in Play,18,110.0,73,19.0,10,0,0,10,1,0,35,63,1.8,0.137,0.422,0.548,0.97,40.0,0.0,1.0,0,0,1,0,,126,135,0
Hit Location,Fair Terr,18,301.0,299,58.0,113,31,2,10,0,0,0,0,,0.378,0.375,0.595,0.971,178.0,8.0,0.0,0,2,0,0,0.354,123,122,70
Hit Location,Foul Terr,3,3.0,3,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,,0
Hit Location,Pulled-RHB,18,90.0,90,29.0,43,12,0,7,0,0,0,0,,0.478,0.478,0.844,1.322,76.0,3.0,0.0,0,0,0,0,0.434,202,128,24
Hit Location,Up Mdle-RHB,18,133.0,131,22.0,47,12,2,3,0,0,0,0,,0.359,0.353,0.55,0.903,72.0,4.0,0.0,0,2,0,0,0.339,108,141,30
Hit Location,Opp Fld-RHB,17,38.0,38,3.0,8,2,0,0,0,0,0,0,,0.211,0.211,0.263,0.474,10.0,0.0,0.0,0,0,0,0,0.211,11,39,6
Hit Location,Pulled-LHB,9,16.0,16,1.0,4,2,0,0,0,0,0,0,,0.25,0.25,0.375,0.625,6.0,1.0,0.0,0,0,0,0,0.25,44,30,2
Hit Location,Up Mdle-LHB,9,22.0,22,1.0,7,3,0,0,0,0,0,0,,0.318,0.318,0.455,0.773,10.0,0.0,0.0,0,0,0,0,0.318,79,92,4
Hit Location,Opp Fld-LHB,4,5.0,5,2.0,4,0,0,0,0,0,0,0,,0.8,0.8,0.8,1.6,4.0,0.0,0.0,0,0,0,0,0.8,280,346,4
Hit Trajectory,Ground Balls,18,130.0,130,14.0,41,7,0,0,0,0,0,0,,0.315,0.315,0.369,0.685,48.0,8.0,0.0,0,0,0,0,0.315,61,165,34
Hit Trajectory,Fly Balls,18,88.0,87,22.0,19,6,0,10,0,0,0,0,,0.218,0.216,0.632,0.848,55.0,0.0,0.0,0,1,0,0,0.115,88,109,3
Hit Trajectory,Line Drives,18,83.0,82,22.0,53,18,2,0,0,0,0,0,,0.646,0.639,0.915,1.553,75.0,0.0,0.0,0,1,0,0,0.639,260,107,33
Hit Trajectory,Bunts,3,3.0,3,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-100,-100,0
