Split Type,Split,G,PA,AB,R,H,2B,3B,HR,SB,CS,BB,SO,SO/W,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+,1B
Times Facing Opponent in Game,"2nd PA in G, as SP",3,27,21,5.0,8,1,0,2,,,6,3,0.5,0.381,0.519,0.714,1.233,15.0,1.0,0.0,0,0,0,0,0.375,163,239,5
Times Facing Opponent in Game,"3rd PA in G, as SP",1,4,4,0.0,1,1,0,0,,,0,0,,0.25,0.25,0.5,0.75,2.0,1.0,0.0,0,0,0,0,0.25,53,91,0
Pitch Count,Pitch 1-25,3,19,19,3.0,5,2,0,2,,,0,4,,0.263,0.263,0.684,0.947,13.0,0.0,0.0,0,0,0,1,0.231,87,159,1
Pitch Count,Pitch 26-50,3,15,12,2.0,2,0,0,1,,,3,3,1.0,0.167,0.333,0.417,0.75,5.0,1.0,0.0,0,0,0,0,0.125,62,110,1
Pitch Count,Pitch 51-75,3,19,16,2.0,6,1,0,1,,,3,2,0.67,0.375,0.474,0.625,1.099,10.0,1.0,0.0,0,0,0,0,0.385,136,200,4
Pitch Count,Pitch 76-100,2,5,5,1.0,2,1,0,0,,,0,0,,0.4,0.4,0.6,1.0,3.0,0.0,0.0,0,0,0,0,0.4,111,174,1
Days of Rest,"5 Days,GS",2,40,37,6.0,11,4,0,2,0,0,3,6,2.0,0.297,0.35,0.568,0.918,21.0,2.0,0.0,0,0,0,0,0.31,92,153,5
Days of Rest,"6+ Days,GS",1,18,15,3.0,4,0,0,2,0,0,3,3,1.0,0.267,0.389,0.667,1.056,10.0,0.0,0.0,0,0,0,1,0.2,119,182,2
Hit Location,To Infield,3,20,20,2.0,1,0,0,0,0,0,0,0,,0.05,0.05,0.05,0.1,1.0,2.0,0.0,0,0,0,1,0.05,-78,23,1
Hit Location,To Outfield,3,23,23,6.0,14,4,0,4,0,0,0,0,,0.609,0.609,1.304,1.913,30.0,0.0,0.0,0,0,0,0,0.526,287,160,6
Hit Location,Ball In Play,3,39,39,3.0,11,4,0,0,0,0,0,0,,0.282,0.282,0.385,0.667,15.0,2.0,0.0,0,0,0,1,0.282,43,101,7
Hit Location,Not in Play,3,19,13,5.0,4,0,0,4,0,0,6,9,1.5,0.308,0.526,1.231,1.757,16.0,0.0,0.0,0,0,0,0,,252,308,0
